Frequency (GHz),Phase (deg)
9.95,-169.796755567459
9.951,-170.536676577017
9.952,-171.278204486304
9.953,-172.021311872057
9.954,-172.76597102272
9.955,-173.512153944294
9.956,-174.259832366186
9.957,-175.008977747061
9.958,-175.759561280667
9.959,-176.511553901646
9.96,-177.264926291316
9.961,-178.019648883417
9.962,-178.775691869821
9.963,-179.533025206192
9.964,-180.291618617602
9.965,-181.051441604086
9.966,-181.812463446136
9.967,-182.574653210146
9.968,-183.337979753775
9.969,-184.102411731248
9.97,-184.867917598588
9.971,-185.634465618769
9.972,-186.402023866805
9.973,-187.170560234751
9.974,-187.940042436642
9.975,-188.710438013351
9.976,-189.481714337374
9.977,-190.253838617543
9.978,-191.026777903672
9.979,-191.800499091135
9.98,-192.574968925372
9.981,-193.350154006346
9.982,-194.126020792933
9.983,-194.902535607267
9.984,-195.67966463903
9.985,-196.457373949707
9.986,-197.235629476798
9.987,-198.014397038005
9.988,-198.793642335391
9.989,-199.573330959524
9.99,-200.35342839361
9.991,-201.133900017623
9.992,-201.914711112441
9.993,-202.695826863996
9.994,-203.477212367437
9.995,-204.258832631334
9.996,-205.040652581909
9.997,-205.822637067318
9.998,-206.604750861981
9.999,-207.386958670984
10.0,-208.169225134534
10.001,-208.951514832516
10.002,-209.733792289112
10.003,-210.51602197753
10.004,-211.298168324831
10.005,-212.080195716862
10.006,-212.862068503306
10.007,-213.643751002862
10.008,-214.425207508547
10.009,-215.20640229313
10.01,-215.987299614724
10.011,-216.767863722508
10.012,-217.5480588626
10.013,-218.327849284104
10.014,-219.107199245298
10.015,-219.886073019989
10.016,-220.664434904034
10.017,-221.442249222034
10.018,-222.219480334185
10.019,-222.996092643304
10.02,-223.772050602029
10.021,-224.54731872018
10.022,-225.321861572285
10.023,-226.09564380529
10.024,-226.868630146405
10.025,-227.640785411132
10.026,-228.412074511443
10.027,-229.182462464103
10.028,-229.951914399146
10.029,-230.72039556849
10.03,-231.48787135469
10.031,-232.254307279812
10.032,-233.019669014426
10.033,-233.783922386719
10.034,-234.547033391707
10.035,-235.308968200535
10.036,-236.069693169867
10.037,-236.829174851345
10.038,-237.587380001117
10.039,-238.344275589414
10.04,-239.099828810162
10.041,-239.854007090627
10.042,-240.606778101084
10.043,-241.358109764471
10.044,-242.107970266056
10.045,-242.856328063066
10.046,-243.603151894291
10.047,-244.348410789638
10.048,-245.092074079621
10.049,-245.834111404785
10.05,-246.574492725036
