Frequency (GHz),Phase (deg)
9.95,-49.256679645924
9.951,-49.9011686885298
9.952,-50.5474921976358
9.953,-51.1956223437983
9.954,-51.8455307799148
9.955,-52.4971886464912
9.956,-53.150566577228
9.957,-53.8056347049395
9.958,-54.4623626677824
9.959,-55.1207196158044
9.96,-55.7806742178097
9.961,-56.4421946685298
9.962,-57.1052486961036
9.963,-57.7698035698601
9.964,-58.4358261083955
9.965,-59.1032826879475
9.966,-59.7721392510498
9.967,-60.4423613154802
9.968,-61.1139139834744
9.969,-61.7867619512134
9.97,-62.4608695185777
9.971,-63.1362005991538
9.972,-63.8127187304961
9.973,-64.4903870846273
9.974,-65.1691684787782
9.975,-65.8490253863552
9.976,-66.5299199481249
9.977,-67.2118139836191
9.978,-67.8946690027352
9.979,-68.5784462175406
9.98,-69.2631065542598
9.981,-69.9486106654424
9.982,-70.6349189423021
9.983,-71.3219915272183
9.984,-72.0097883263873
9.985,-72.6982690226209
9.986,-73.3873930882749
9.987,-74.0771197983111
9.988,-74.7674082434659
9.989,-75.4582173435338
9.99,-76.1495058607445
9.991,-76.841232413228
9.992,-77.533355488563
9.993,-78.2258334573894
9.994,-78.9186245870856
9.995,-79.6116870554954
9.996,-80.3049789646936
9.997,-80.9984583547915
9.998,-81.6920832177576
9.999,-82.3858115112572
10.0,-83.0796011724934
10.001,-83.7734101320487
10.002,-84.4671963277081
10.003,-85.1609177182617
10.004,-85.8545322972789
10.005,-86.5479981068372
10.006,-87.2412732512055
10.007,-87.9343159104703
10.008,-88.6270843540955
10.009,-89.3195369544012
10.01,-90.0116321999727
10.011,-90.703328708966
10.012,-91.3945852423125
10.013,-92.0853607168328
10.014,-92.7756142182143
10.015,-93.4653050138761
10.016,-94.154392565701
10.017,-94.8428365426278
10.018,-95.5305968330952
10.019,-96.2176335573328
10.02,-96.9039070794928
10.021,-97.5893780196114
10.022,-98.2740072653898
10.023,-98.9577559838054
10.024,-99.6405856325177
10.025,-100.322457971092
10.026,-101.003335072014
10.027,-101.683179331497
10.028,-102.361953480076
10.029,-103.03962059298
10.03,-103.71614410028
10.031,-104.391487796803
10.032,-105.065615851808
10.033,-105.738492818426
10.034,-106.410083642846
10.035,-107.080353673252
10.036,-107.749268668506
10.037,-108.416794806559
10.038,-109.082898692616
10.039,-109.747547367015
10.04,-110.410708312841
10.041,-111.072349463262
10.042,-111.732439208593
10.043,-112.390946403061
10.044,-113.047840371307
10.045,-113.703090914585
10.046,-114.356668316674
10.047,-115.008543349509
10.048,-115.658687278504
10.049,-116.307071867593
10.05,-116.953669383972
