Frequency (GHz),Phase (deg)
9.95,17.7184489888657
9.951,17.0387099213039
9.952,16.3573909012491
9.953,15.6745162097752
9.954,14.9901104919896
9.955,14.3041987530946
9.956,13.6168063543021
9.957,12.9279590085867
9.958,12.2376827763022
9.959,11.546004060648
9.96,10.8529496029899
9.961,10.1585464780443
9.962,9.46282208891978
9.963,8.76580416202268
9.964,8.06752074183107
9.965,7.36800018553245
9.966,6.66727115753934
9.967,5.96536262386588
9.968,5.26230384639069
9.969,4.5581243769935
9.97,3.85285405156841
9.971,3.14652298392519
9.972,2.43916155956876
9.973,1.73080042937112
9.974,1.02147050312799
9.975,0.311202943007634
9.976,-0.399970843103553
9.977,-1.11201920836833
9.978,-1.82491027385861
9.979,-2.53861193552387
9.98,-3.25309187125372
9.981,-3.96831754803733
9.982,-4.68425622921907
9.983,-5.40087498184717
9.984,-6.11814068410956
9.985,-6.83602003286336
9.986,-7.5544795512455
9.987,-8.27348559637721
9.988,-8.99300436714207
9.989,-9.71300191205347
9.99,-10.4334441371976
9.991,-11.1542968142542
9.992,-11.8755255885975
9.993,-12.5970959874658
9.994,-13.3189734282079
9.995,-14.0411232265986
9.996,-14.763510605219
9.997,-15.4861007019117
9.998,-16.2088585782917
9.999,-16.9317492283251
10.0,-17.6547375869633
10.001,-18.3777885388409
10.002,-19.100866927024
10.003,-19.8239375618122
10.004,-20.5469652295944
10.005,-21.2699147017471
10.006,-21.9927507435806
10.007,-22.7154381233281
10.008,-23.4379416211726
10.009,-24.1602260383039
10.01,-24.882256206021
10.011,-25.603996994851
10.012,-26.3254133236929
10.013,-27.0464701689986
10.014,-27.7671325739526
10.015,-28.4873656576739
10.016,-29.2071346244279
10.017,-29.9264047728419
10.018,-30.645141505118
10.019,-31.3633103362447
10.02,-32.0808769031993
10.021,-32.7978069741367
10.022,-33.5140664575507
10.023,-34.2296214114267
10.024,-34.9444380523456
10.025,-35.658482764566
10.026,-36.3717221090601
10.027,-37.0841228325
10.028,-37.7956518761937
10.029,-38.5062763849631
10.03,-39.2159637159552
10.031,-39.9246814473822
10.032,-40.6323973871776
10.033,-41.3390795815872
10.034,-42.0446963236474
10.035,-42.7492161615828
10.036,-43.4526079070924
10.037,-44.1548406435302
10.038,-44.8558837339705
10.039,-45.555706829151
10.04,-46.2542798752849
10.041,-46.9515731217411
10.042,-47.6475571285852
10.043,-48.3422027739685
10.044,-49.035481261371
10.045,-49.7273641266786
10.046,-50.4178232451021
10.047,-51.1068308379216
10.048,-51.7943594790561
10.049,-52.4803821014543
10.05,-53.1648720032983
