Frequency (GHz),Phase (deg)
9.95,-78.5747962240174
9.951,-79.3395183520337
9.952,-80.1059080360126
9.953,-80.8739376412077
9.954,-81.6435792959726
9.955,-82.4148048986995
9.956,-83.1875861246572
9.957,-83.9618944327334
9.958,-84.7377010720458
9.959,-85.5149770884275
9.96,-86.2936933307746
9.961,-87.0738204572378
9.962,-87.8553289412579
9.963,-88.6381890774324
9.964,-89.4223709872017
9.965,-90.207844624356
9.966,-90.9945797803424
9.967,-91.7825460893887
9.968,-92.5717130334117
9.969,-93.3620499467229
9.97,-94.1535260205272
9.971,-94.9461103072019
9.972,-95.7397717243666
9.973,-96.5344790587309
9.974,-97.330200969729
9.975,-98.1269059929377
9.976,-98.9245625432754
9.977,-99.7231389179979
9.978,-100.522603299474
9.979,-101.322923757765
9.98,-102.124068253
9.981,-102.926004637556
9.982,-103.728700658055
9.983,-104.532123957178
9.984,-105.336242075304
9.985,-106.141022451997
9.986,-106.946432427327
9.987,-107.75243924306
9.988,-108.55901004371
9.989,-109.366111877475
9.99,-110.173711697068
9.991,-110.981776360449
9.992,-111.790272631485
9.993,-112.599167180537
9.994,-113.408426585003
9.995,-114.21801732982
9.996,-115.027905807944
9.997,-115.838058320833
9.998,-116.648441078936
9.999,-117.459020202203
10.0,-118.26976172065
10.001,-119.080631574974
10.002,-119.891595617251
10.003,-120.702619611714
10.004,-121.513669235658
10.005,-122.324710080448
10.006,-123.135707652683
10.007,-123.946627375506
10.008,-124.75743459009
10.009,-125.568094557302
10.01,-126.378572459579
10.011,-127.188833403002
10.012,-127.998842419603
10.013,-128.80856446992
10.014,-129.617964445791
10.015,-130.427007173409
10.016,-131.235657416665
10.017,-132.043879880758
10.018,-132.851639216106
10.019,-133.65890002255
10.02,-134.465626853871
10.021,-135.271784222618
10.022,-136.077336605246
10.023,-136.882248447595
10.024,-137.686484170672
10.025,-138.490008176777
10.026,-139.292784855953
10.027,-140.09477859276
10.028,-140.895953773384
10.029,-141.696274793068
10.03,-142.495706063863
10.031,-143.294212022707
10.032,-144.091757139796
10.033,-144.888305927292
10.034,-145.683822948299
10.035,-146.478272826155
10.036,-147.271620253985
10.037,-148.063830004539
10.038,-148.85486694028
10.039,-149.644696023731
10.04,-150.433282328037
10.041,-151.220591047769
10.042,-152.006587509918
10.043,-152.791237185083
10.044,-153.57450569884
10.045,-154.356358843254
10.046,-155.136762588544
10.047,-155.915683094864
10.048,-156.693086724184
10.049,-157.468940052267
10.05,-158.243209880695
