Frequency (GHz),Phase (deg)
9.95,12.7348268529232
9.951,12.0922217852796
9.952,11.4481209015031
9.953,10.802547757645
9.954,10.1555262910797
9.955,9.50708081693738
9.956,8.85723602433364
9.957,8.20601697237949
9.958,7.55344908599346
9.959,6.89955815150255
9.96,6.24437031203298
9.961,5.58791206269982
9.962,4.93021024558775
9.963,4.27129204452757
9.964,3.61118497967345
9.965,2.94991690187415
9.966,2.28751598685214
9.967,1.6240107291738
9.968,0.959429936034824
9.969,0.293802720848689
9.97,-0.372841503358476
9.971,-1.04047303073572
9.972,-1.70906186958632
9.973,-2.37857774952363
9.974,-3.04899012881029
9.975,-3.72026820187214
9.976,-4.39238090698131
9.977,-5.06529693411576
9.978,-5.73898473297455
9.979,-6.41341252116142
9.98,-7.08854829252099
9.981,-7.76435982562794
9.982,-8.44081469242545
9.983,-9.1178802670075
9.984,-9.79552373453622
9.985,-10.4737121002974
9.986,-11.1524121988788
9.987,-11.83159070348
9.988,-12.5112141353309
9.989,-13.1912488732298
9.99,-13.8716611631842
9.991,-14.5524171281527
9.992,-15.2334827778854
9.993,-15.9148240188485
9.994,-16.5964066642352
9.995,-17.2781964440527
9.996,-17.9601590152758
9.997,-18.642259972072
9.998,-19.3244648560761
9.999,-20.0067391667197
10.0,-20.6890483716019
10.001,-21.3713579169005
10.002,-22.0536332378107
10.003,-22.7358397690063
10.004,-23.4179429551214
10.005,-24.0999082612359
10.006,-24.7817011833659
10.007,-25.4632872589502
10.008,-26.1446320773236
10.009,-26.8257012901653
10.01,-27.5064606219329
10.011,-28.1868758802518
10.012,-28.8669129662614
10.013,-29.5465378849305
10.014,-30.2257167552964
10.015,-30.9044158206529
10.016,-31.5826014586666
10.017,-32.2602401914168
10.018,-32.9372986953486
10.019,-33.6137438111377
10.02,-34.2895425534585
10.021,-34.9646621206471
10.022,-35.6390699042471
10.023,-36.3127334984511
10.024,-36.9856207094013
10.025,-37.6576995643727
10.026,-38.3289383208137
10.027,-38.9993054752416
10.028,-39.6687697719921
10.029,-40.3373002118136
10.03,-41.0048660603
10.031,-41.6714368561569
10.032,-42.3369824192905
10.033,-43.0014728587357
10.034,-43.6648785803834
10.035,-44.3271702945337
10.036,-44.9883190232506
10.037,-45.6482961075245
10.038,-46.3070732142346
10.039,-46.9646223429071
10.04,-47.6209158322631
10.041,-48.2759263665575
10.042,-48.929626981705
10.043,-49.5819910711834
10.044,-50.2329923917226
10.045,-50.8826050687635
10.046,-51.530803601699
10.047,-52.1775628688807
10.048,-52.8228581323992
10.049,-53.4666650426348
10.05,-54.1089596425738
