Frequency (GHz),Phase (deg)
9.95,-84.2584577033106
9.951,-84.9174793163986
9.952,-85.5780370779321
9.953,-86.2401068946367
9.954,-86.9036642915492
9.955,-87.5686844158896
9.956,-88.2351420411199
9.957,-88.9030115712053
9.958,-89.572267045054
9.959,-90.2428821411494
9.96,-90.9148301823716
9.961,-91.5880841409991
9.962,-92.2626166438978
9.963,-92.9383999778901
9.964,-93.6154060953019
9.965,-94.2936066196897
9.966,-94.9729728517365
9.967,-95.6534757753312
9.968,-96.3350860638068
9.969,-97.0177740863508
9.97,-97.7015099145818
9.971,-98.386263329284
9.972,-99.072003827305
9.973,-99.7587006286052
9.974,-100.446322683464
9.975,-101.134838679834
9.976,-101.824217050837
9.977,-102.514425982417
9.978,-103.205433421114
9.979,-103.89720708199
9.98,-104.589714456676
9.981,-105.282922821557
9.982,-105.976799246075
9.983,-106.67131060116
9.984,-107.366423567768
9.985,-108.062104645549
9.986,-108.758320161603
9.987,-109.455036279364
9.988,-110.152219007564
9.989,-110.849834209314
9.99,-111.547847611259
9.991,-112.246224812834
9.992,-112.944931295599
9.993,-113.643932432652
9.994,-114.343193498122
9.995,-115.042679676724
9.996,-115.742356073386
9.997,-116.442187722932
9.998,-117.142139599829
9.999,-117.842176627969
10.0,-118.542263690512
10.001,-119.242365639763
10.002,-119.942447307084
10.003,-120.642473512838
10.004,-121.342409076358
10.005,-122.042218825933
10.006,-122.741867608811
10.007,-123.441320301213
10.008,-124.140541818348
10.009,-124.839497124415
10.01,-125.538151242625
10.011,-126.236469265178
10.012,-126.934416363237
10.013,-127.63195779688
10.014,-128.329058925014
10.015,-129.025685215249
10.016,-129.721802253739
10.017,-130.417375754973
10.018,-131.1123715715
10.019,-131.806755703607
10.02,-132.500494308927
10.021,-133.19355371197
10.022,-133.885900413578
10.023,-134.5775011003
10.024,-135.268322653668
10.025,-135.958332159388
10.026,-136.647496916413
10.027,-137.335784445926
10.028,-138.023162500195
10.029,-138.709599071311
10.03,-139.39506239981
10.031,-140.079520983149
10.032,-140.762943584052
10.033,-141.445299238721
10.034,-142.126557264885
10.035,-142.806687269705
10.036,-143.48565915752
10.037,-144.163443137424
10.038,-144.840009730681
10.039,-145.515329777968
10.04,-146.189374446427
10.041,-146.862115236552
10.042,-147.533523988875
10.043,-148.20357289047
10.044,-148.872234481261
10.045,-149.539481660122
10.046,-150.205287690785
10.047,-150.86962620754
10.048,-151.532471220718
10.049,-152.193797121974
10.05,-152.853578689345
