Frequency (GHz),Phase (deg)
9.95,-141.884356872451
9.951,-142.683396856669
9.952,-143.484223290472
9.953,-144.286807470971
9.954,-145.091120520849
9.955,-145.897133396541
9.956,-146.704816896171
9.957,-147.51414166723
9.958,-148.325078213964
9.959,-149.137596904472
9.96,-149.951667977484
9.961,-150.767261548823
9.962,-151.584347617514
9.963,-152.402896071554
9.964,-153.222876693301
9.965,-154.044259164508
9.966,-154.867013070953
9.967,-155.691107906695
9.968,-156.516513077921
9.969,-157.343197906389
9.97,-158.171131632471
9.971,-159.000283417772
9.972,-159.830622347349
9.973,-160.662117431506
9.974,-161.494737607184
9.975,-162.32845173894
9.976,-163.163228619515
9.977,-163.999036970014
9.978,-164.835845439676
9.979,-165.673622605271
9.98,-166.512336970118
9.981,-167.351956962734
9.982,-168.19245093513
9.983,-169.033787160775
9.984,-169.875933832224
9.985,-170.718859058446
9.986,-171.562530861851
9.987,-172.406917175059
9.988,-173.251985837396
9.989,-174.09770459117
9.99,-174.944041077735
9.991,-175.790962833356
9.992,-176.638437284923
9.993,-177.486431745514
9.994,-178.334913409844
9.995,-179.18384934963
9.996,-180.033206508883
9.997,-180.882951699178
9.998,-181.733051594898
9.999,-182.583472728518
10.0,-183.434181485916
10.001,-184.28514410178
10.002,-185.136326655105
10.003,-185.987695064837
10.004,-186.839215085668
10.005,-187.690852304036
10.006,-188.542572134331
10.007,-189.39433981536
10.008,-190.246120407088
10.009,-191.097878787671
10.01,-191.949579650834
10.011,-192.801187503599
10.012,-193.652666664383
10.013,-194.503981261528
10.014,-195.355095232234
10.015,-196.205972321958
10.016,-197.056576084283
10.017,-197.90686988128
10.018,-198.756816884381
10.019,-199.606380075781
10.02,-200.455522250393
10.021,-201.304206018355
10.022,-202.152393808111
10.023,-203.000047870088
10.024,-203.84713028095
10.025,-204.693602948476
10.026,-205.539427617034
10.027,-206.384565873671
10.028,-207.228979154828
10.029,-208.072628753664
10.03,-208.915475828012
10.031,-209.757481408934
10.032,-210.598606409893
10.033,-211.438811636543
10.034,-212.278057797097
10.035,-213.116305513291
10.036,-213.953515331924
10.037,-214.789647736955
10.038,-215.624663162151
10.039,-216.458522004264
10.04,-217.291184636714
10.041,-218.122611423771
10.042,-218.952762735198
10.043,-219.781598961341
10.044,-220.609080528651
10.045,-221.435167915583
10.046,-222.259821668879
10.047,-223.083002420182
10.048,-223.904670902962
10.049,-224.724787969726
10.05,-225.543314609472
