Frequency (GHz),Phase (deg)
9.95,-74.0331863592294
9.951,-74.6941905670795
9.952,-75.3566547942794
9.953,-76.0205534021552
9.954,-76.6858603803655
9.955,-77.3525493517803
9.956,-78.0205935775514
9.957,-78.6899659623896
9.958,-79.3606390600254
9.959,-80.0325850788626
9.96,-80.7057758878239
9.961,-81.3801830223769
9.962,-82.0557776907456
9.963,-82.7325307803019
9.964,-83.4104128641301
9.965,-84.0893942077691
9.966,-84.7694447761167
9.967,-85.450534240512
9.968,-86.1326319859689
9.969,-86.815707118572
9.97,-87.4997284730313
9.971,-88.1846646203806
9.972,-88.8704838758298
9.973,-89.557154306754
9.974,-90.2446437408247
9.975,-90.9329197742743
9.976,-91.621949780287
9.977,-92.3117009175223
9.978,-93.00214013875
9.979,-93.6932341996086
9.98,-94.3849496674714
9.981,-95.0772529304185
9.982,-95.7701102063131
9.983,-96.4634875519743
9.984,-97.1573508724393
9.985,-97.8516659303166
9.986,-98.5463983552156
9.987,-99.2415136532617
9.988,-99.9369772166743
9.989,-100.632754333418
9.99,-101.328810196913
9.991,-102.025109915799
9.992,-102.72161852376
9.993,-103.418300989381
9.994,-104.115122226058
9.995,-104.812047101938
9.996,-105.509040449884
9.997,-106.206067077478
9.998,-106.903091777031
9.999,-107.600079335611
10.0,-108.296994545078
10.001,-108.99380221213
10.002,-109.690467168333
10.003,-110.386954280153
10.004,-111.083228458974
10.005,-111.779254671091
10.006,-112.474997947682
10.007,-113.170423394754
10.008,-113.865496203048
10.009,-114.560181657901
10.01,-115.254445149072
10.011,-115.948252180502
10.012,-116.641568380024
10.013,-117.334359509014
10.014,-118.026591471961
10.015,-118.718230325975
10.016,-119.409242290207
10.017,-120.099593755189
10.018,-120.78925129208
10.019,-121.478181661815
10.02,-122.166351824161
10.021,-122.853728946656
10.022,-123.540280413437
10.023,-124.225973833963
10.024,-124.910777051599
10.025,-125.594658152084
10.026,-126.277585471866
10.027,-126.95952760629
10.028,-127.640453417655
10.029,-128.32033204312
10.03,-128.999132902459
10.031,-129.676825705656
10.032,-130.353380460341
10.033,-131.02876747907
10.034,-131.702957386421
10.035,-132.375921125929
10.036,-133.047629966834
10.037,-133.718055510656
10.038,-134.387169697583
10.039,-135.054944812667
10.04,-135.721353491835
10.041,-136.386368727695
10.042,-137.049963875161
10.043,-137.712112656858
10.044,-138.372789168339
10.045,-139.031967883086
10.046,-139.689623657314
10.047,-140.345731734549
10.048,-141.000267750011
10.049,-141.653207734772
10.05,-142.304528119705
