Frequency (GHz),Phase (deg)
9.95,52.8336408986661
9.951,51.945977737681
9.952,51.0563818896622
9.953,50.1648900470859
9.954,49.2715388413868
9.955,48.376364825748
9.956,47.479404458676
9.957,46.5806940883802
9.958,45.6802699380299
9.959,44.7781680919054
9.96,43.8744244824858
9.961,42.9690748785145
9.962,42.0621548740661
9.963,41.1536998786484
9.964,40.2437451083701
9.965,39.3323255781883
9.966,38.4194760952744
9.967,37.5052312534888
9.968,36.589625429013
9.969,35.6726927771294
9.97,34.7544672301603
9.971,33.8349824965833
9.972,32.9142720613103
9.973,31.9923691871458
9.974,31.0693069174072
9.975,30.1451180797079
9.976,29.2198352908957
9.977,28.2934909631188
9.978,27.366117311025
9.979,26.4377463600531
9.98,25.5084099558081
9.981,24.5781397744895
9.982,23.6469673343414
9.983,22.7149240080938
9.984,21.7820410363661
9.985,20.8483495419846
9.986,19.9138805451858
9.987,18.9786649796449
9.988,18.0427337093073
9.989,17.1061175459517
9.99,16.1688472674497
9.991,15.2309536366639
9.992,14.2924674209236
9.993,13.3534194120334
9.994,12.4138404467427
9.995,11.4737614276219
9.996,10.5332133442864
9.997,9.5922272948879
9.998,8.65083450782944
9.999,7.70906636362039
10.0,6.76695441681255
10.001,5.82453041794013
10.002,4.88182633540324
10.003,3.93887437722024
10.004,2.99570701257255
10.005,2.05235699308328
10.006,1.10885737374832
10.007,0.165241533450052
10.008,-0.778456805013933
10.009,-1.72220355544992
10.01,-2.66596424943085
10.011,-3.60970401813774
10.012,-4.55338757496109
10.013,-5.49697919895358
10.014,-6.44044271914864
10.015,-7.38374149984875
10.016,-8.32683842693119
10.017,-9.269695895228
10.018,-10.2122757970371
10.019,-11.154539511823
10.02,-12.0964478971585
10.021,-13.0379612809531
10.022,-13.979039455006
10.023,-14.9196416699534
10.024,-15.8597266316076
10.025,-16.799252498763
10.026,-17.7381768824762
10.027,-18.6764568468516
10.028,-19.6140489113615
10.029,-20.5509090547193
10.03,-21.4869927203144
10.031,-22.422254823225
10.032,-23.3566497588017
10.033,-24.2901314128596
10.034,-25.2226531734206
10.035,-26.1541679440448
10.036,-27.0846281587116
10.037,-28.0139857982431
10.038,-28.9421924082477
10.039,-29.8691991185522
10.04,-30.7949566640903
10.041,-31.7194154072155
10.042,-32.6425253613986
10.043,-33.5642362162536
10.044,-34.4844973638586
10.045,-35.4032579263014
10.046,-36.3204667844079
10.047,-37.2360726075775
10.048,-38.1500238846703
10.049,-39.0622689558768
10.05,-39.9727560454949
