Frequency (GHz),Phase (deg)
9.95,-107.584848018563
9.951,-108.218839769456
9.952,-108.853795521049
9.953,-109.489689407655
9.954,-110.126495283109
9.955,-110.764186725354
9.956,-111.402737041195
9.957,-112.042119271235
9.958,-112.682306194963
9.959,-113.323270336022
9.96,-113.964983967648
9.961,-114.60741911827
9.962,-115.250547577284
9.963,-115.894340900993
9.964,-116.538770418714
9.965,-117.183807239048
9.966,-117.829422256312
9.967,-118.475586157144
9.968,-119.122269427258
9.969,-119.769442358357
9.97,-120.417075055214
9.971,-121.065137442894
9.972,-121.71359927414
9.973,-122.362430136896
9.974,-123.011599461987
9.975,-123.661076530935
9.976,-124.310830483918
9.977,-124.960830327864
9.978,-125.611044944678
9.979,-126.261443099596
9.98,-126.911993449666
9.981,-127.562664552344
9.982,-128.213424874206
9.983,-128.864242799778
9.984,-129.515086640456
9.985,-130.165924643543
9.986,-130.816725001361
9.987,-131.46745586047
9.988,-132.118085330959
9.989,-132.768581495812
9.99,-133.418912420353
9.991,-134.069046161746
9.992,-134.718950778555
9.993,-135.368594340359
9.994,-136.017944937399
9.995,-136.666970690277
9.996,-137.315639759665
9.997,-137.963920356055
9.998,-138.611780749511
9.999,-139.259189279428
10.0,-139.906114364295
10.001,-140.552524511446
10.002,-141.198388326798
10.003,-141.843674524554
10.004,-142.48835193689
10.005,-143.132389523587
10.006,-143.775756381622
10.007,-144.418421754701
10.008,-145.060355042729
10.009,-145.701525811201
10.01,-146.341903800527
10.011,-146.981458935255
10.012,-147.6201613332
10.013,-148.257981314482
10.014,-148.894889410439
10.015,-149.530856372424
10.016,-150.165853180485
10.017,-150.799851051901
10.018,-151.432821449583
10.019,-152.064736090327
10.02,-152.695566952914
10.021,-153.325286286049
10.022,-153.953866616129
10.023,-154.581280754848
10.024,-155.207501806608
10.025,-155.832503175763
10.026,-156.456258573659
10.027,-157.078742025483
10.028,-157.699927876912
10.029,-158.31979080056
10.03,-158.938305802209
10.031,-159.555448226832
10.032,-160.171193764391
10.033,-160.785518455426
10.034,-161.398398696408
10.035,-162.009811244871
10.036,-162.619733224308
10.037,-163.228142128842
10.038,-163.835015827658
10.039,-164.440332569198
10.04,-165.044070985117
10.041,-165.646210094007
10.042,-166.246729304873
10.043,-166.845608420367
10.044,-167.442827639796
10.045,-168.038367561867
10.046,-168.63220918721
10.047,-169.224333920653
10.048,-169.814723573255
10.049,-170.403360364108
10.05,-170.9902269219
