Frequency (GHz),Phase (deg)
9.95,-148.906124011309
9.951,-149.603237808581
9.952,-150.301981406519
9.953,-151.002330518273
9.954,-151.704260505239
9.955,-152.407746380915
9.956,-153.11276281486
9.957,-153.819284136776
9.958,-154.527284340692
9.959,-155.236737089245
9.96,-155.947615718078
9.961,-156.659893240322
9.962,-157.373542351186
9.963,-158.088535432634
9.964,-158.804844558156
9.965,-159.52244149763
9.966,-160.241297722259
9.967,-160.961384409614
9.968,-161.68267244874
9.969,-162.40513244535
9.97,-163.128734727101
9.971,-163.85344934894
9.972,-164.579246098533
9.973,-165.30609450176
9.974,-166.033963828293
9.975,-166.762823097239
9.976,-167.492641082856
9.977,-168.223386320342
9.978,-168.955027111687
9.979,-169.687531531607
9.98,-170.420867433532
9.981,-171.155002455678
9.982,-171.889904027172
9.983,-172.625539374269
9.984,-173.361875526609
9.985,-174.098879323574
9.986,-174.836517420692
9.987,-175.574756296128
9.988,-176.313562257235
9.989,-177.052901447188
9.99,-177.792739851685
9.991,-178.533043305722
9.992,-179.273777500449
9.993,-180.014907990094
9.994,-180.756400198971
9.995,-181.498219428568
9.996,-182.240330864698
9.997,-182.982699584758
9.998,-183.72529056504
9.999,-184.468068688144
10.0,-185.210998750463
10.001,-185.954045469753
10.002,-186.697173492794
10.003,-187.440347403119
10.004,-188.183531728847
10.005,-188.92669095058
10.006,-189.669789509398
10.007,-190.412791814937
10.008,-191.155662253542
10.009,-191.898365196503
10.01,-192.640865008387
10.011,-193.383126055431
10.012,-194.125112714017
10.013,-194.866789379246
10.014,-195.60812047355
10.015,-196.349070455408
10.016,-197.089603828113
10.017,-197.829685148618
10.018,-198.569279036434
10.019,-199.308350182596
10.02,-200.046863358687
10.021,-200.784783425906
10.022,-201.522075344186
10.023,-202.258704181365
10.024,-202.994635122379
10.025,-203.729833478496
10.026,-204.464264696581
10.027,-205.197894368373
10.028,-205.93068823978
10.029,-206.662612220183
10.03,-207.393632391745
10.031,-208.123715018708
10.032,-208.852826556673
10.033,-209.580933661884
10.034,-210.308003200451
10.035,-211.034002257564
10.036,-211.758898146651
10.037,-212.482658418483
10.038,-213.205250870231
10.039,-213.926643554445
10.04,-214.646804787958
10.041,-215.365703160709
10.042,-216.083307544468
10.043,-216.799587101466
10.044,-217.514511292907
10.045,-218.228049887365
10.046,-218.940172969057
10.047,-219.650850945973
10.048,-220.360054557869
10.049,-221.067754884104
10.05,-221.773923351319
