Frequency (GHz),Phase (deg)
9.95,-96.0978493295027
9.951,-96.9004146717593
9.952,-97.7046826453666
9.953,-98.5106231503347
9.954,-99.3182059235657
9.955,-100.127400547769
9.956,-100.938176460119
9.957,-101.750502960649
9.958,-102.564349220349
9.959,-103.379684288961
9.96,-104.196477102456
9.961,-105.014696490171
9.962,-105.834311181607
9.963,-106.655289812858
9.964,-107.477600932676
9.965,-108.301213008152
9.966,-109.126094430004
9.967,-109.952213517476
9.968,-110.779538522828
9.969,-111.608037635413
9.97,-112.437678985353
9.971,-113.268430646788
9.972,-114.100260640721
9.973,-114.93313693744
9.974,-115.767027458523
9.975,-116.60190007845
9.976,-117.437722625783
9.977,-118.274462883972
9.978,-119.11208859175
9.979,-119.950567443156
9.98,-120.789867087172
9.981,-121.629955127008
9.982,-122.470799119034
9.983,-123.312366571371
9.984,-124.154624942168
9.985,-124.99754163757
9.986,-125.841084009396
9.987,-126.68521935256
9.988,-127.529914902226
9.989,-128.375137830749
9.99,-129.220855244405
9.991,-130.067034179927
9.992,-130.9136416009
9.993,-131.760644393996
9.994,-132.608009365115
9.995,-133.45570323543
9.996,-134.30369263737
9.997,-135.151944110574
9.998,-136.000424097833
9.999,-136.849098941052
10.0,-137.697934877253
10.001,-138.546898034664
10.002,-139.395954428892
10.003,-140.245069959238
10.004,-141.094210405162
10.005,-141.943341422925
10.006,-142.792428542449
10.007,-143.641437164406
10.008,-144.490332557574
10.009,-145.339079856463
10.01,-146.18764405928
10.011,-147.035990026198
10.012,-147.884082477999
10.013,-148.731885995098
10.014,-149.579365016962
10.015,-150.426483841943
10.016,-151.27320662757
10.017,-152.119497391279
10.018,-152.965320011626
10.019,-153.810638229987
10.02,-154.655415652763
10.021,-155.499615754098
10.022,-156.343201879119
10.023,-157.186137247724
10.024,-158.028384958895
10.025,-158.869907995576
10.026,-159.710669230096
10.027,-160.550631430155
10.028,-161.389757265355
10.029,-162.228009314307
10.03,-163.065350072278
10.031,-163.901741959399
10.032,-164.737147329402
10.033,-165.571528478926
10.034,-166.404847657319
10.035,-167.237067076981
10.036,-168.068148924204
10.037,-168.898055370508
10.038,-169.726748584453
10.039,-170.554190743916
10.04,-171.380344048804
10.041,-172.205170734193
10.042,-173.028633083872
10.043,-173.850693444262
10.044,-174.671314238697
10.045,-175.490457982026
10.046,-176.308087295538
10.047,-177.124164922151
10.048,-177.938653741863
10.049,-178.751516787423
10.05,-179.562717260204
