Frequency (GHz),Phase (deg)
9.95,-16.623291380021
9.951,-17.2691828314829
9.952,-17.9167099048778
9.953,-18.5658494406265
9.954,-19.2165778680951
9.955,-19.8688712088949
9.956,-20.5227050803963
9.957,-21.1780546994729
9.958,-21.8348948864546
9.959,-22.4932000693014
9.96,-23.1529442879984
9.961,-23.814101199162
9.962,-24.4766440808645
9.963,-25.1405458376728
9.964,-25.8057790058957
9.965,-26.4723157590471
9.966,-27.1401279135091
9.967,-27.8091869344145
9.968,-28.4794639417213
9.969,-29.1509297164933
9.97,-29.8235547073826
9.971,-30.4973090373024
9.972,-31.1721625102994
9.973,-31.8480846186103
9.974,-32.5250445499099
9.975,-33.2030111947402
9.976,-33.8819531541175
9.977,-34.5618387473221
9.978,-35.2426360198513
9.979,-35.9243127515479
9.98,-36.6068364648884
9.981,-37.2901744334314
9.982,-37.9742936904222
9.983,-38.6591610375488
9.984,-39.3447430538401
9.985,-40.0310061047095
9.986,-40.7179163511292
9.987,-41.4054397589441
9.988,-42.0935421083009
9.989,-42.782189003207
9.99,-43.4713458811989
9.991,-44.1609780231216
9.992,-44.8510505630144
9.993,-45.5415284980914
9.994,-46.2323766988178
9.995,-46.9235599190721
9.996,-47.6150428063858
9.997,-48.3067899122657
9.998,-48.9987657025769
9.999,-49.6909345679932
10.0,-50.3832608345005
10.001,-51.0757087739546
10.002,-51.768242614679
10.003,-52.4608265520997
10.004,-53.1534247594155
10.005,-53.8460013982863
10.006,-54.5385206295428
10.007,-55.2309466239075
10.008,-55.9232435727205
10.009,-56.6153756986562
10.01,-57.3073072664445
10.011,-57.9990025935647
10.012,-58.6904260609159
10.013,-59.3815421234742
10.014,-60.0723153208953
10.015,-60.7627102880833
10.016,-61.4526917657115
10.017,-62.1422246106837
10.018,-62.8312738065331
10.019,-63.519804473752
10.02,-64.207781880047
10.021,-64.895171450511
10.022,-65.5819387776995
10.023,-66.2680496316249
10.024,-66.9534699696311
10.025,-67.6381659461738
10.026,-68.322103922479
10.027,-69.0052504760795
10.028,-69.6875724102255
10.029,-70.369036763163
10.03,-71.0496108172711
10.031,-71.7292621080537
10.032,-72.407958432974
10.033,-73.0856678601499
10.034,-73.7623587368659
10.035,-74.4379996979318
10.036,-75.112559673861
10.037,-75.7860078988735
10.038,-76.4583139187175
10.039,-77.1294475983019
10.04,-77.7993791291352
10.041,-78.4680790365693
10.042,-79.1355181868457
10.043,-79.80166779393
10.044,-80.4664994261462
10.045,-81.1299850125913
10.046,-81.7920968493415
10.047,-82.4528076054338
10.048,-83.112090328629
10.049,-83.7699184509521
10.05,-84.4262657940036
