"interElementDistance [mm]","Freq [GHz]","cang_deg(St(port2_T1,port1_T1)) [deg]"
63,10.009,56.0500401953745
63,10.01,55.3361098193693
63,10.011,54.6225445410838
63,10.012,53.9093786528294
63,10.013,53.1966463629313
63,10.014,52.4843817868337
63,10.015,51.7726189382057
63,10.016,51.0613917200625
63,10.017,50.3507339159082
63,10.018,49.6406791809045
63,10.019,48.9312610330662
63,10.02,48.2225128444881
63,10.021,47.5144678326111
63,10.022,46.8071590515371
63,10.023,46.1006193833776
63,10.024,45.3948815296715
63,10.025,44.6899780028472
63,10.026,43.9859411177536
63,10.027,43.2828029832596
63,10.028,42.5805954939256
63,10.029,41.8793503217523
63,10.03,41.1790989080146
63,10.031,40.4798724551854
63,10.032,39.7817019189602
63,10.033,39.0846180003648
63,10.034,38.3886511379887
63,10.035,37.6938315003172
63,10.036,37.0001889781862
63,10.037,36.3077531773578
63,10.038,35.616553411221
63,10.039,34.9266186936279
63,10.04,34.2379777318689
63,10.041,33.5506589197906
63,10.042,32.8646903310593
63,10.043,32.1800997125843
63,10.044,31.496914478093
63,10.045,30.8151617018762
63,10.046,30.1348681126949
63,10.047,29.4560600878657
63,10.048,28.7787636475202
63,10.049,28.1030044490454
63,10.05,27.42880778171
64,9.95,90.0597146626595
64,9.951,89.3831628512756
64,9.952,88.7050536805815
64,9.953,88.0254113766828
64,9.954,87.3442605297476
64,9.955,86.6616260899776
64,9.956,85.9775333634258
64,9.957,85.2920080076474
64,9.958,84.6050760272077
64,9.959,83.9167637690348
64,9.96,83.2270979176205
64,9.961,82.5361054900787
64,9.962,81.8438138310575
64,9.963,81.1502506075078
64,9.964,80.4554438033167
64,9.965,79.7594217137996
64,9.966,79.0622129400648
64,9.967,78.3638463832351
64,9.968,77.6643512385517
64,9.969,76.9637569893475
64,9.97,76.2620934008934
64,9.971,75.5593905141291
64,9.972,74.8556786392696
64,9.973,74.150988349301
64,9.974,73.445350473358
64,9.975,72.738796089993
64,9.976,72.0313565203387
64,9.977,71.3230633211575
64,9.978,70.6139482777971
64,9.979,69.904043397037
64,9.98,69.193380899841
64,9.981,68.4819932140128
64,9.982,67.7699129667569
64,9.983,67.057172977147
64,9.984,66.3438062485093
64,9.985,65.6298459607141
64,9.986,64.9153254623891
64,9.987,64.2002782630419
64,9.988,63.4847380251121
64,9.989,62.7687385559386
64,9.99,62.0523137996552
64,9.991,61.3354978290139
64,9.992,60.6183248371331
64,9.993,59.900829129183
64,9.994,59.1830451140008
64,9.995,58.4650072956431
64,9.996,57.7467502648805
64,9.997,57.0283086906257
64,9.998,56.3097173113129
64,9.999,55.5910109262186
64,10,54.8722243867345
64,10.001,54.1533925875872
64,10.002,53.4345504580157
64,10.003,52.7157329529057
64,10.004,51.9969750438798
64,10.005,51.2783117103548
64,10.006,50.5597779305638
64,10.007,49.8414086725436
64,10.008,49.1232388850969
64,10.009,48.4053034887355
64,10.01,47.6876373665886
64,10.011,46.9702753553066
64,10.012,46.2532522359524
64,10.013,45.5366027248649
64,10.014,44.8203614645384
64,10.015,44.104563014489
64,10.016,43.3892418421238
64,10.017,42.6744323136189
64,10.018,41.9601686848098
64,10.019,41.2464850920964
64,10.02,40.5334155433672
64,10.021,39.8209939089497
64,10.022,39.1092539125973
64,10.023,38.3982291224984
64,10.024,37.6879529423429
64,10.025,36.9784586024207
64,10.026,36.2697791507781
64,10.027,35.5619474444322
64,10.028,34.8549961406454
64,10.029,34.1489576882675
64,10.03,33.4438643191525
64,10.031,32.7397480396549
64,10.032,32.0366406222187
64,10.033,31.3345735970382
64,10.034,30.6335782438384
64,10.035,29.9336855837433
64,10.036,29.2349263712608
64,10.037,28.5373310863795
64,10.038,27.8409299267854
64,10.039,27.1457528002054
64,10.04,26.4518293168859
64,10.041,25.7591887822067
64,10.042,25.0678601894372
64,10.043,24.3778722126462
64,10.044,23.689253199761
64,10.045,23.0020311657923
64,10.046,22.3162337862183
64,10.047,21.6318883905447
64,10.048,20.9490219560375
64,10.049,20.2676611016346
64,10.05,19.5878320820442
65,9.95,73.876506617716
65,9.951,73.1939887557978
65,9.952,72.5100601483596
65,9.953,71.8247468030478
65,9.954,71.1380750623642
65,9.955,70.450071598733
65,9.956,69.7607634094266
65,9.957,69.0701778113378
65,9.958,68.3783424356217
65,9.959,67.6852852221967
65,9.96,66.991034414107
65,9.961,66.295618551758
65,9.962,65.5990664670186
65,9.963,64.9014072771967
65,9.964,64.2026703788938
65,9.965,63.5028854417338
65,9.966,62.8020824019809
65,9.967,62.1002914560303
65,9.968,61.3975430537966
65,9.969,60.6938678919898
65,9.97,59.9892969072795
65,9.971,59.2838612693611
65,9.972,58.5775923739151
65,9.973,57.8705218354714
65,9.974,57.1626814801752
65,9.975,56.4541033384591
65,9.976,55.7448196376287
65,9.977,55.0348627943515
65,9.978,54.3242654070702
65,9.979,53.6130602483255
65,9.98,52.9012802570022
65,9.981,52.1889585304983
65,9.982,51.476128316816
65,9.983,50.7628230065812
65,9.984,50.049076124995
65,9.985,49.3349213237143
65,9.986,48.6203923726723
65,9.987,47.9055231518283
65,9.988,47.1903476428676
65,9.989,46.4748999208359
65,9.99,45.7592141457236
65,9.991,45.0433245539973
65,9.992,44.3272654500788
65,9.993,43.6110711977818
65,9.994,42.8947762117009
65,9.995,42.1784149485594
65,9.996,41.4620218985235
65,9.997,40.7456315764709
65,9.998,40.0292785132365
65,9.999,39.312997246822
65,10,38.5968223135829
65,10.001,37.8807882393868
65,10.002,37.1649295307554
65,10.003,36.4492806659892
65,10.004,35.733876086274
65,10.005,35.0187501867826
65,10.006,34.3039373077673
65,10.007,33.5894717256476
65,10.008,32.8753876440992
65,10.009,32.1617191851545
65,10.01,31.4485003802969
65,10.011,30.735765161581
65,10.012,30.0235473527702
65,10.013,29.311880660478
65,10.014,28.6007986653558
65,10.015,27.8903348132999
65,10.016,27.1805224066932
65,10.017,26.4713945956872
65,10.018,25.7629843695307
65,10.019,25.0553245479443
65,10.02,24.3484477725483
65,10.021,23.6423864983493
65,10.022,22.9371729852974
65,10.023,22.2328392898986
65,10.024,21.529417256918
65,10.025,20.8269385111486
65,10.026,20.1254344492721
65,10.027,19.4249362318088
65,10.028,18.7254747751635
65,10.029,18.0270807437692
65,10.03,17.3297845423391
65,10.031,16.6336163082306
65,10.032,15.9386059039321
65,10.033,15.2447829096541
65,10.034,14.5521766160693
65,10.035,13.8608160171713
65,10.036,13.1707298032781
65,10.037,12.4819463541771
65,10.038,11.7944937324159
65,10.039,11.1083996767479
65,10.04,10.423691595738
65,10.041,9.74039656152828
65,10.042,9.05854130376953
65,10.043,8.37815220372924
65,10.044,7.69925528856957
65,10.045,7.0218762258115
65,10.046,6.34604031797698
65,10.047,5.67177249742415
65,10.048,4.99909732137181
65,10.049,4.32803896711723
65,10.05,3.65862122745368
66,9.95,63.0649725674702
66,9.951,62.387828419871
66,9.952,61.7091861164428
66,9.953,61.0290699454607
66,9.954,60.3475045421551
66,9.955,59.6645148847904
66,9.956,58.9801262906036
66,9.957,58.2943644115906
66,9.958,57.6072552301619
66,9.959,56.9188250546569
66,9.96,56.2291005147178
66,9.961,55.5381085565344
66,9.962,54.8458764379514
66,9.963,54.152431723445
66,9.964,53.4578022789735
66,9.965,52.7620162666957
66,9.966,52.065102139571
66,9.967,51.367088635825
66,9.968,50.6680047733034
66,9.969,49.9678798437033
66,9.97,49.2667434066833
66,9.971,48.564625283863
66,9.972,47.8615555527027
66,9.973,47.1575645402763
66,9.974,46.4526828169302
66,9.975,45.7469411898336
66,9.976,45.0403706964265
66,9.977,44.3330025977545
66,9.978,43.6248683717094
66,9.979,42.9159997061613
66,9.98,42.2064284919948
66,9.981,41.4961868160476
66,9.982,40.7853069539502
66,9.983,40.073821362872
66,9.984,39.3617626741776
66,9.985,38.6491636859874
66,9.986,37.936057355655
66,9.987,37.2224767921491
66,9.988,36.5084552483591
66,9.989,35.7940261133091
66,9.99,35.0792229042945
66,9.991,34.3640792589391
66,9.992,33.6486289271697
66,9.993,32.9329057631202
66,9.994,32.216943716958
66,9.995,31.5007768266392
66,9.996,30.7844392095986
66,9.997,30.0679650543633
66,9.998,29.3513886121106
66,9.999,28.6347441881582
66,10,27.9180661333977
66,10.001,27.2013888356671
66,10.002,26.4847467110718
66,10.003,25.7681741952545
66,10.004,25.0517057346129
66,10.005,24.3353757774767
66,10.006,23.6192187652403
66,10.007,22.9032691234549
66,10.008,22.1875612528872
66,10.009,21.4721295205521
66,10.01,20.7570082507042
66,10.011,20.0422317158187
66,10.012,19.3278341275528
66,10.013,18.6138496276759
66,10.014,17.9003122790085
66,10.015,17.1872560563453
66,10.016,16.4747148373761
66,10.017,15.7627223936121
66,10.018,15.0513123813219
66,10.019,14.3405183324793
66,10.02,13.6303736457284
66,10.021,12.9209115773729
66,10.022,12.2121652324028
66,10.023,11.5041675555401
66,10.024,10.7969513223443
66,10.025,10.0905491303499
66,10.026,9.38499339026293
66,10.027,8.68031631721674
66,10.028,7.97654992209126
66,10.029,7.27372600290138
66,10.03,6.57187613626393
66,10.031,5.87103166894799
66,10.032,5.17122370952087
66,10.033,4.47248312007196
66,10.034,3.77484050805967
66,10.035,3.07832621825261
66,10.036,2.38297032479233
66,10.037,1.68880262337441
66,10.038,0.99585262355494
66,10.039,0.304149541191507
66,10.04,-0.386277708975324
66,10.041,-1.0754005205971
66,10.042,-1.76319060284414
66,10.043,-2.44961998737037
66,10.044,-3.13466103512226
66,10.045,-3.81828644297403
66,10.046,-4.50046925019627
66,10.047,-5.1811828447413
66,10.048,-5.86040096934783
66,10.049,-6.53809772745948
66,10.05,-7.21424758894968
67,9.95,47.6218667050676
67,9.951,46.9417245127029
67,9.952,46.2601223457089
67,9.953,45.5770853412609
67,9.954,44.8926389791026
67,9.955,44.2068090771936
67,9.956,43.5196217872159
67,9.957,42.831103589925
67,9.958,42.1412812903694
67,9.959,41.4501820129666
67,9.96,40.7578331964378
67,9.961,40.0642625886123
67,9.962,39.3694982410939
67,9.963,38.6735685037962
67,9.964,37.976502019352
67,9.965,37.2783277173898
67,9.966,36.579074808694
67,9.967,35.8787727792295
67,9.968,35.177451384058
67,9.969,34.4751406411306
67,9.97,33.7718708249626
67,9.971,33.0676724601995
67,9.972,32.3625763150647
67,9.973,31.6566133947042
67,9.974,30.9498149344193
67,9.975,30.2422123927948
67,9.976,29.5338374447282
67,9.977,28.8247219743495
67,9.978,28.1148980678517
67,9.979,27.4043980062175
67,9.98,26.6932542578545
67,9.981,25.9814994711387
67,9.982,25.2691664668656
67,9.983,24.5562882306124
67,9.984,23.8428979050182
67,9.985,23.1290287819751
67,9.986,22.4147142947436
67,9.987,21.6999880099795
67,9.988,20.9848836196935
67,9.989,20.2694349331274
67,9.99,19.5536758685624
67,9.991,18.8376404450557
67,9.992,18.1213627741061
67,9.993,17.4048770512583
67,9.994,16.6882175476404
67,9.995,15.9714186014413
67,9.996,15.2545146093332
67,9.997,14.5375400178316
67,9.998,13.8205293146094
67,9.999,13.1035170197581
67,10,12.3865376770035
67,10.001,11.6696258448744
67,10.002,10.9528160878347
67,10.003,10.2361429673767
67,10.004,9.51964103307761
67,10.005,8.8033448136305
67,10.006,8.08728880784563
67,10.007,7.37150747562736
67,10.008,6.65603522893257
67,10.009,5.94090642272007
67,10.01,5.22615534587553
67,10.011,4.51181621214133
67,10.012,3.7979231510455
67,10.013,3.08451019881538
67,10.014,2.37161128931835
67,10.015,1.65926024500389
67,10.016,0.947490767861794
67,10.017,0.236336430403355
67,10.018,-0.474169333329389
67,10.019,-1.18399323672439
67,10.02,-1.89310214952485
67,10.021,-2.60146310671126
67,10.022,-3.30904331732913
67,10.023,-4.0158101732774
67,10.024,-4.72173125802011
67,10.025,-5.42677435524734
67,10.026,-6.13090745745892
67,10.027,-6.83409877447057
67,10.028,-7.53631674183913
67,10.029,-8.23753002920062
67,10.03,-8.93770754851225
67,10.031,-9.63681846219388
67,10.032,-10.3348321911568
67,10.033,-11.0317184227379
67,10.034,-11.7274471184945
67,10.035,-12.421988521889
67,10.036,-13.1153131658364
67,10.037,-13.8073918801178
67,10.038,-14.4981957986549
67,10.039,-15.1876963666348
67,10.04,-15.8758653474809
67,10.041,-16.5626748296673
67,10.042,-17.2480972333724
67,10.043,-17.9321053169577
67,10.044,-18.6146721832802
67,10.045,-19.29577128582
67,10.046,-19.9753764346308
67,10.047,-20.6534618020978
67,10.048,-21.3300019285062
67,10.049,-22.0049717274151
67,10.05,-22.67834649083
68,9.95,36.0381371704694
68,9.951,35.3577013713481
68,9.952,34.6757461447754
68,9.953,33.9922960111914
68,9.954,33.307375841615
68,9.955,32.6210108537149
68,9.956,31.933226607745
68,9.957,31.2440490023267
68,9.958,30.5535042701041
68,9.959,29.8616189732575
68,9.96,29.1684199988794
68,9.961,28.4739345542215
68,9.962,27.7781901618073
68,9.963,27.0812146544134
68,9.964,26.3830361699281
68,9.965,25.683683146077
68,9.966,24.9831843150338
68,9.967,24.2815686978949
68,9.968,23.5788655990463
68,9.969,22.8751046004059
68,9.97,22.170315555547
68,9.971,21.4645285837115
68,9.972,20.7577740637035
68,9.973,20.0500826276762
68,9.974,19.341485154805
68,9.975,18.6320127648521
68,9.976,17.9216968116288
68,9.977,17.2105688763424
68,9.978,16.4986607608506
68,9.979,15.7860044808046
68,9.98,15.0726322586964
68,9.981,14.3585765168053
68,9.982,13.6438698700468
68,9.983,12.9285451187226
68,9.984,12.2126352411813
68,9.985,11.4961733863797
68,9.986,10.7791928663591
68,9.987,10.061727148622
68,9.988,9.34380984843063
68,9.989,8.62547472100968
68,9.99,7.90675565366866
68,9.991,7.18768665783995
68,9.992,6.46830186103086
68,9.993,5.74863549870098
68,9.994,5.02872190605657
68,9.995,4.30859550976951
68,9.996,3.58829081962531
68,9.997,2.8678424200905
68,9.998,2.14728496181773
68,9.999,1.42665315307827
68,10,0.705981751131767
68,10.001,-0.0146944464713277
68,10.002,-0.735340610644228
68,10.003,-1.45592188957608
68,10.004,-2.17640341760314
68,10.005,-2.89675032412659
68,10.006,-3.61692774258141
68,10.007,-4.33690081945219
68,10.008,-5.05663472332992
68,10.009,-5.77609465400055
68,10.01,-6.49524585158146
68,10.011,-7.2140536056763
68,10.012,-7.93248326455438
68,10.013,-8.6505002443695
68,10.014,-9.36807003837535
68,10.015,-10.0851582261641
68,10.016,-10.8017304829126
68,10.017,-11.5177525886303
68,10.018,-12.233190437403
68,10.019,-12.9480100466305
68,10.02,-13.6621775662534
68,10.021,-14.3756592879601
68,10.022,-15.0884216543627
68,10.023,-15.800431268158
68,10.024,-16.5116549012339
68,10.025,-17.2220595037485
68,10.026,-17.9316122131533
68,10.027,-18.640280363162
68,10.028,-19.348031492659
68,10.029,-20.0548333545414
68,10.03,-20.7606539244859
68,10.031,-21.4654614096347
68,10.032,-22.1692242571871
68,10.033,-22.871911162916
68,10.034,-23.5734910795615
68,10.035,-24.2739332251315
68,10.036,-24.9732070910819
68,10.037,-25.6712824503775
68,10.038,-26.3681293654274
68,10.039,-27.0637181958856
68,10.04,-27.7580196063096
68,10.041,-28.4510045736739
68,10.042,-29.142644394733
68,10.043,-29.8329106932205
68,10.044,-30.5217754268893
68,10.045,-31.2092108943749
68,10.046,-31.8951897418882
68,10.047,-32.5796849697215
68,10.048,-33.2626699385693
68,10.049,-33.9441183756584
68,10.05,-34.6240043806784
69,9.95,29.5423574654404
69,9.951,28.8656737668594
69,9.952,28.1874158575128
69,9.953,27.5076070107242
69,9.954,26.8262708524427
69,9.955,26.1434313579139
69,9.956,25.4591128482234
69,9.957,24.7733399866947
69,9.958,24.086137775168
69,9.959,23.3975315501441
69,9.96,22.7075469787983
69,9.961,22.0162100548714
69,9.962,21.3235470944331
69,9.963,20.6295847315204
69,9.964,19.9343499136575
69,9.965,19.237869897251
69,9.966,18.5401722428716
69,9.967,17.8412848104079
69,9.968,17.1412357541135
69,9.969,16.4400535175357
69,9.97,15.7377668283279
69,9.971,15.0344046929542
69,9.972,14.3299963912779
69,9.973,13.6245714710448
69,9.974,12.9181597422538
69,9.975,12.2107912714216
69,9.976,11.5024963757436
69,9.977,10.7933056171409
69,9.978,10.0832497962137
69,9.979,9.3723599460825
69,9.98,8.66066732613071
69,9.981,7.94820341564613
69,9.982,7.23499990735938
69,9.983,6.52108870088209
69,9.984,5.8065018960496
69,9.985,5.09127178616048
69,9.986,4.37543085112458
69,9.987,3.65901175050556
69,9.988,2.94204731647749
69,9.989,2.22457054667839
69,9.99,1.50661459697399
69,9.991,0.788212774128022
69,9.992,0.0693985283761811
69,9.993,-0.649794554085882
69,9.994,-1.36933275870944
69,9.995,-2.08918225028773
69,9.996,-2.80930908073577
69,9.997,-3.5296791969651
69,9.998,-4.25025844883629
69,9.999,-4.97101259720021
69,10,-5.69190732201919
69,10.001,-6.41290823057335
69,10.002,-7.13398086574271
69,10.003,-7.85509071436671
69,10.004,-8.57620321568318
69,10.005,-9.2972837698352
69,10.006,-10.0182977464513
69,10.007,-10.7392104932956
69,10.008,-11.4599873449823
69,10.009,-12.1805936317474
69,10.01,-12.9009946882925
69,10.011,-13.6211558626739
69,10.012,-14.3410425252425
69,10.013,-15.0606200776509
69,10.014,-15.7798539618851
69,10.015,-16.4987096693476
69,10.016,-17.217152749978
69,10.017,-17.935148821405
69,10.018,-18.6526635781239
69,10.019,-19.3696628006998
69,10.02,-20.0861123649903
69,10.021,-20.8019782513799
69,10.022,-21.5172265540161
69,10.023,-22.2318234900613
69,10.024,-22.9457354089235
69,10.025,-23.6589288014914
69,10.026,-24.3713703093471
69,10.027,-25.0830267339556
69,10.028,-25.793865045828
69,10.029,-26.50385239365
69,10.03,-27.2129561133674
69,10.031,-27.9211437372235
69,10.032,-28.6283830027337
69,10.033,-29.3346418616165
69,10.034,-30.0398884886332
69,10.035,-30.7440912903653
69,10.036,-31.4472189139017
69,10.037,-32.1492402554362
69,10.038,-32.8501244687693
69,10.039,-33.5498409737033
69,10.04,-34.2483594643229
69,10.041,-34.945649917158
69,10.042,-35.6416825992232
69,10.043,-36.3364280759163
69,10.044,-37.0298572187851
69,10.045,-37.7219412131385
69,10.046,-38.4126515655112
69,10.047,-39.1019601109619
69,10.048,-39.7898390202072
69,10.049,-40.4762608065832
69,10.05,-41.1611983328274
70,9.95,17.7184489888657
70,9.951,17.0387099213039
70,9.952,16.3573909012491
70,9.953,15.6745162097752
70,9.954,14.9901104919896
70,9.955,14.3041987530946
70,9.956,13.6168063543021
70,9.957,12.9279590085867
70,9.958,12.2376827763022
70,9.959,11.546004060648
70,9.96,10.8529496029899
70,9.961,10.1585464780443
70,9.962,9.46282208891978
70,9.963,8.76580416202268
70,9.964,8.06752074183107
70,9.965,7.36800018553245
70,9.966,6.66727115753934
70,9.967,5.96536262386588
70,9.968,5.26230384639069
70,9.969,4.5581243769935
70,9.97,3.85285405156841
70,9.971,3.14652298392519
70,9.972,2.43916155956876
70,9.973,1.73080042937112
70,9.974,1.02147050312799
70,9.975,0.311202943007634
70,9.976,-0.399970843103553
70,9.977,-1.11201920836833
70,9.978,-1.82491027385861
70,9.979,-2.53861193552387
70,9.98,-3.25309187125372
70,9.981,-3.96831754803733
70,9.982,-4.68425622921907
70,9.983,-5.40087498184717
70,9.984,-6.11814068410956
70,9.985,-6.83602003286336
70,9.986,-7.5544795512455
70,9.987,-8.27348559637721
70,9.988,-8.99300436714207
70,9.989,-9.71300191205347
70,9.99,-10.4334441371976
70,9.991,-11.1542968142542
70,9.992,-11.8755255885975
70,9.993,-12.5970959874658
70,9.994,-13.3189734282079
70,9.995,-14.0411232265986
70,9.996,-14.763510605219
70,9.997,-15.4861007019117
70,9.998,-16.2088585782917
70,9.999,-16.9317492283251
70,10,-17.6547375869633
70,10.001,-18.3777885388409
70,10.002,-19.100866927024
70,10.003,-19.8239375618122
70,10.004,-20.5469652295944
70,10.005,-21.2699147017471
70,10.006,-21.9927507435806
70,10.007,-22.7154381233281
70,10.008,-23.4379416211726
70,10.009,-24.1602260383039
70,10.01,-24.882256206021
70,10.011,-25.603996994851
70,10.012,-26.3254133236929
70,10.013,-27.0464701689986
70,10.014,-27.7671325739526
70,10.015,-28.4873656576739
70,10.016,-29.2071346244279
70,10.017,-29.9264047728419
70,10.018,-30.645141505118
70,10.019,-31.3633103362447
70,10.02,-32.0808769031993
70,10.021,-32.7978069741367
70,10.022,-33.5140664575507
70,10.023,-34.2296214114267
70,10.024,-34.9444380523456
70,10.025,-35.658482764566
70,10.026,-36.3717221090601
70,10.027,-37.0841228325
70,10.028,-37.7956518761937
70,10.029,-38.5062763849631
70,10.03,-39.2159637159552
70,10.031,-39.9246814473822
70,10.032,-40.6323973871776
70,10.033,-41.3390795815872
70,10.034,-42.0446963236474
70,10.035,-42.7492161615828
70,10.036,-43.4526079070924
70,10.037,-44.1548406435302
70,10.038,-44.8558837339705
70,10.039,-45.555706829151
70,10.04,-46.2542798752849
70,10.041,-46.9515731217411
70,10.042,-47.6475571285852
70,10.043,-48.3422027739685
70,10.044,-49.035481261371
70,10.045,-49.7273641266786
70,10.046,-50.4178232451021
70,10.047,-51.1068308379216
70,10.048,-51.7943594790561
70,10.049,-52.4803821014543
70,10.05,-53.1648720032983
71,9.95,5.88782462703415
71,9.951,5.20755254531208
71,9.952,4.52561775925547
71,9.953,3.84204384248484
71,9.954,3.15685474538488
71,9.955,2.47007479148968
71,9.956,1.78172867371991
71,9.957,1.0918414504574
71,9.958,0.400438541482032
71,9.959,-0.292454276241787
71,9.96,-0.986810872925914
71,9.961,-1.68260477045564
71,9.962,-2.37980914703
71,9.963,-3.07839684193905
71,9.964,-3.77834036047202
71,9.965,-4.47961187896235
71,9.966,-5.18218324995456
71,9.967,-5.88602600750997
71,9.968,-6.59111137262571
71,9.969,-7.29741025877972
71,9.97,-8.00489327759838
71,9.971,-8.71353074463573
71,9.972,-9.42329268527375
71,9.973,-10.1341488407295
71,9.974,-10.8460686741767
71,9.975,-11.5590213769751
71,9.976,-12.2729758750011
71,9.977,-12.987900835092
71,9.978,-13.7037646715815
71,9.979,-14.4205355529432
71,9.98,-15.1381814085287
71,9.981,-15.856669935401
71,9.982,-16.5759686052656
71,9.983,-17.2960446714936
71,9.984,-18.0168651762332
71,9.985,-18.7383969576154
71,9.986,-19.4606066570418
71,9.987,-20.1834607265678
71,9.988,-20.9069254363611
71,9.989,-21.630966882252
71,9.99,-22.3555509933618
71,9.991,-23.0806435398121
71,9.992,-23.8062101405182
71,9.993,-24.5322162710551
71,9.994,-25.2586272716054
71,9.995,-25.9854083549818
71,9.996,-26.7125246147205
71,9.997,-27.439941033256
71,9.998,-28.1676224901598
71,9.999,-28.8955337704537
71,10,-29.62363957299
71,10.001,-30.3519045189022
71,10.002,-31.0802931601192
71,10.003,-31.8087699879428
71,10.004,-32.5372994416922
71,10.005,-33.2658459174037
71,10.006,-33.9943737765916
71,10.007,-34.7228473550671
71,10.008,-35.4512309718113
71,10.009,-36.1794889378927
71,10.01,-36.907585565449
71,10.011,-37.635485176703
71,10.012,-38.3631521130208
71,10.013,-39.0905507440296
71,10.014,-39.8176454767516
71,10.015,-40.5444007647833
71,10.016,-41.2707811175055
71,10.017,-41.99675110932
71,10.018,-42.722275388907
71,10.019,-43.4473186885041
71,10.02,-44.1718458332024
71,10.021,-44.8958217502517
71,10.022,-45.619211478366
71,10.023,-46.3419801770443
71,10.024,-47.0640931358701
71,10.025,-47.7855157838165
71,10.026,-48.5062136985302
71,10.027,-49.2261526155952
71,10.028,-49.9452984377721
71,10.029,-50.6636172442079
71,10.03,-51.3810752996065
71,10.031,-52.0976390633556
71,10.032,-52.8132751985974
71,10.033,-53.5279505812612
71,10.034,-54.2416323090117
71,10.035,-54.9542877101424
71,10.036,-55.6658843523852
71,10.037,-56.3763900516402
71,10.038,-57.0857728806168
71,10.039,-57.7940011773768
71,10.04,-58.5010435537731
71,10.041,-59.2068689037787
71,10.042,-59.9114464117015
71,10.043,-60.6147455602694
71,10.044,-61.3167361385908
71,10.045,-62.0173882499712
71,10.046,-62.7166723195915
71,10.047,-63.4145591020305
71,10.048,-64.1110196886309
71,10.049,-64.8060255147049
71,10.05,-65.4995483665664
72,9.95,-8.44037664251957
72,9.951,-9.12648171063482
72,9.952,-9.81419129699347
72,9.953,-10.5034804384841
72,9.954,-11.1943238042154
72,9.955,-11.8866956998822
72,9.956,-12.580570072275
72,9.957,-13.2759205139495
72,9.958,-13.9727202680291
72,9.959,-14.6709422331525
72,9.96,-15.3705589685632
72,9.961,-16.0715426993284
72,9.962,-16.7738653216944
72,9.963,-17.4774984085711
72,9.964,-18.1824132151392
72,9.965,-18.8885806845852
72,9.966,-19.5959714539489
72,9.967,-20.3045558600995
72,9.968,-21.0143039458149
72,9.969,-21.7251854659756
72,9.97,-22.4371698938697
72,9.971,-23.1502264275973
72,9.972,-23.8643239965841
72,9.973,-24.5794312681884
72,9.974,-25.2955166544094
72,9.975,-26.0125483186895
72,9.976,-26.7304941828044
72,9.977,-27.4493219338515
72,9.978,-28.1689990313156
72,9.979,-28.8894927142274
72,9.98,-29.6107700084007
72,9.981,-30.3327977337509
72,9.982,-31.055542511693
72,9.983,-31.7789707726182
72,9.984,-32.5030487634408
72,9.985,-33.2277425552232
72,9.986,-33.9530180508671
72,9.987,-34.6788409928823
72,9.988,-35.4051769712151
72,9.989,-36.1319914311495
72,9.99,-36.8592496812711
72,9.991,-37.5869169014939
72,9.992,-38.3149581511529
72,9.993,-39.0433383771533
72,9.994,-39.7720224221822
72,9.995,-40.5009750329785
72,9.996,-41.2301608686547
72,9.997,-41.9595445090834
72,9.998,-42.689090463328
72,9.999,-43.4187631781319
72,10,-44.1485270464542
72,10.001,-44.8783464160599
72,10.002,-45.6081855981533
72,10.003,-46.3380088760576
72,10.004,-47.0677805139427
72,10.005,-47.7974647655896
72,10.006,-48.5270258831972
72,10.007,-49.2564281262297
72,10.008,-49.9856357702973
72,10.009,-50.7146131160654
72,10.01,-51.4433244982068
72,10.011,-52.1717342943709
72,10.012,-52.8998069341762
72,10.013,-53.6275069082424
72,10.014,-54.3547987772213
72,10.015,-55.081647180853
72,10.016,-55.8080168470349
72,10.017,-56.5338726008975
72,10.018,-57.2591793738828
72,10.019,-57.9839022128253
72,10.02,-58.7080062890305
72,10.021,-59.431456907345
72,10.022,-60.154219515207
72,10.023,-60.8762597116938
72,10.024,-61.5975432565299
72,10.025,-62.318036079081
72,10.026,-63.03770428731
72,10.027,-63.7565141766927
72,10.028,-64.4744322390928
72,10.029,-65.191425171588
72,10.03,-65.9074598852395
72,10.031,-66.6225035138008
72,10.032,-67.3365234223522
72,10.033,-68.0494872158809
72,10.034,-68.7613627477591
72,10.035,-69.4721181281515
72,10.036,-70.1817217323225
72,10.037,-70.8901422088476
72,10.038,-71.5973484877213
72,10.039,-72.3033097883514
72,10.04,-73.0079956274336
72,10.041,-73.7113758267043
72,10.042,-74.4134205205632
72,10.043,-75.1141001635548
72,10.044,-75.8133855377111
72,10.045,-76.5112477597396
72,10.046,-77.2076582880604
72,10.047,-77.9025889296771
72,10.048,-78.5960118468811
72,10.049,-79.2878995637848
72,10.05,-79.9782249726729
73,9.95,-18.3105705543909
73,9.951,-18.9967736827527
73,9.952,-19.6846302661894
73,9.953,-20.3741158266192
73,9.954,-21.065205511949
73,9.955,-21.7578741003425
73,9.956,-22.4520960046354
73,9.957,-23.1478452769092
73,9.958,-23.8450956132006
73,9.959,-24.5438203583556
73,9.96,-25.243992511025
73,9.961,-25.9455847287898
73,9.962,-26.648569333422
73,9.963,-27.3529183162735
73,9.964,-28.0586033437851
73,9.965,-28.7655957631232
73,9.966,-29.473866607925
73,9.967,-30.1833866041707
73,9.968,-30.8941261761548
73,9.969,-31.6060554525693
73,9.97,-32.3191442726934
