Frequency (GHz),Phase (deg)
9.95,-121.783737567811
9.951,-122.545089390144
9.952,-123.308203329026
9.953,-124.073053647542
9.954,-124.839614356031
9.955,-125.607859217788
9.956,-126.377761754667
9.957,-127.149295252601
9.958,-127.922432766992
9.959,-128.697147127989
9.96,-129.47341094564
9.961,-130.251196614896
9.962,-131.030476320469
9.963,-131.811222041539
9.964,-132.593405556289
9.965,-133.376998446279
9.966,-134.16197210063
9.967,-134.948297720045
9.968,-135.735946320628
9.969,-136.524888737514
9.97,-137.315095628316
9.971,-138.106537476362
9.972,-138.899184593746
9.973,-139.693007124169
9.974,-140.487975045594
9.975,-141.284058172697
9.976,-142.081226159117
9.977,-142.879448499526
9.978,-143.678694531496
9.979,-144.478933437194
9.98,-145.280134244885
9.981,-146.082265830265
9.982,-146.885296917635
9.983,-147.689196080904
9.984,-148.49393174445
9.985,-149.299472183833
9.986,-150.105785526383
9.987,-150.912839751664
9.988,-151.720602691831
9.989,-152.529042031891
9.99,-153.338125309875
9.991,-154.14781991695
9.992,-154.958093097465
9.993,-155.76891194896
9.994,-156.580243422154
9.995,-157.392054320908
9.996,-158.204311302209
9.997,-159.016980876166
9.998,-159.830029406047
9.999,-160.643423108368
10.0,-161.457128053058
10.001,-162.271110163708
10.002,-163.085335217933
10.003,-163.899768847842
10.004,-164.71437654067
10.005,-165.529123639545
10.006,-166.343975344441
10.007,-167.158896713318
10.008,-167.973852663473
10.009,-168.788807973096
10.01,-169.603727283088
10.011,-170.418575099112
10.012,-171.23331579391
10.013,-172.047913609921
10.014,-172.862332662168
10.015,-173.676536941462
10.016,-174.490490317919
10.017,-175.304156544812
10.018,-176.117499262751
10.019,-176.930482004211
10.02,-177.743068198424
10.021,-178.555221176619
10.022,-179.366904177636
10.023,-180.178080353917
10.024,-180.988712777859
10.025,-181.798764448562
10.026,-182.608198298945
10.027,-183.416977203249
10.028,-184.225063984914
10.029,-185.032421424842
10.03,-185.839012270027
10.031,-186.644799242563
10.032,-187.449745048998
10.033,-188.253812390079
10.034,-189.056963970815
10.035,-189.859162510899
10.036,-190.660370755455
10.037,-191.460551486104
10.038,-192.259667532343
10.039,-193.057681783214
10.04,-193.85455719925
10.041,-194.65025682469
10.042,-195.444743799943
10.043,-196.237981374281
10.044,-197.029932918741
10.045,-197.820561939232
10.046,-198.609832089806
10.047,-199.397707186095
10.048,-200.184151218871
10.049,-200.969128367729
10.05,-201.752603014862
