Frequency (GHz),Phase (deg)
10.0,-39.367244720458984
10.0005,-39.55045700073242
10.001,-39.932132720947266
10.0015,-39.98872375488281
10.002,-40.26081466674805
10.0025,-40.62195587158203
10.003,-40.649845123291016
10.0035,-40.92494201660156
10.004,-41.39314270019531
10.0045,-41.40869903564453
10.005,-41.44491958618164
10.0055,-41.79878616333008
10.006,-41.78487777709961
10.0065,-42.19099426269531
10.007,-42.27299880981445
10.0075,-42.59757614135742
10.008,-42.6341667175293
10.0085,-43.091941833496094
10.009,-43.32877731323242
10.0095,-43.55406951904297
10.01,-43.78727722167969
10.0105,-44.069801330566406
10.011,-44.407867431640625
10.0115,-44.585201263427734
10.012,-44.74342727661133
10.0125,-44.96320343017578
10.013,-45.18778610229492
10.0135,-45.687923431396484
10.014,-45.736328125
10.0145,-46.07201385498047
10.015,-46.65406799316406
10.0155,-46.79707717895508
10.016,-47.028541564941406
10.0165,-47.40264892578125
10.017,-47.45303726196289
10.0175,-47.8350830078125
10.018,-48.0528564453125
10.0185,-48.652225494384766
10.019,-48.59796905517578
10.0195,-48.702816009521484
10.02,-49.15840530395508
10.0205,-49.39992904663086
10.021,-49.57670593261719
10.0215,-49.8205451965332
10.022,-50.1590461730957
10.0225,-50.361419677734375
10.023,-50.531883239746094
10.0235,-50.583709716796875
10.024,-51.02952575683594
10.0245,-51.189857482910156
10.025,-51.43033218383789
10.0255,-51.744510650634766
10.026,-52.16366195678711
10.0265,-52.01472854614258
10.027,-52.46799850463867
10.0275,-52.758216857910156
10.028,-52.93043899536133
10.0285,-53.35756301879883
10.029,-53.35276794433594
10.0295,-53.62419128417969
10.03,-53.97757339477539
10.0305,-54.20386505126953
10.031,-54.46504592895508
10.0315,-54.75550079345703
10.032,-55.1402473449707
10.0325,-55.43899154663086
10.033,-55.6322021484375
10.0335,-55.69432830810547
10.034,-56.18503952026367
10.0345,-56.310874938964844
10.035,-56.8197135925293
10.0355,-57.155426025390625
10.036,-57.47097396850586
10.0365,-57.49127197265625
10.037,-57.658058166503906
10.0375,-58.173526763916016
10.038,-58.13972473144531
10.0385,-58.49738693237305
10.039,-58.884193420410156
10.0395,-59.002506256103516
10.04,-59.23292922973633
10.0405,-59.65793991088867
10.041,-59.597984313964844
10.0415,-59.98643112182617
10.042,-60.36827087402344
10.0425,-60.717342376708984
10.043,-60.72243881225586
10.0435,-61.01974105834961
10.044,-61.18784713745117
10.0445,-61.699913024902344
10.045,-61.92908477783203
10.0455,-62.25731658935547
10.046,-62.492919921875
10.0465,-62.66034698486328
10.047,-63.15909957885742
10.0475,-63.26344680786133
10.048,-63.41359329223633
10.0485,-63.81483459472656
10.049,-63.83559036254883
10.0495,-64.17572021484375
10.05,-64.58501434326172
10.0505,-64.70695495605469
10.051,-65.14960479736328
10.0515,-65.31278228759766
10.052,-65.551513671875
10.0525,-65.84246826171875
10.053,-66.19161224365234
10.0535,-66.54521942138672
10.054,-66.72259521484375
10.0545,-67.08927154541016
10.055,-67.32759094238281
10.0555,-67.56904602050781
10.056,-67.66831970214844
10.0565,-67.97940063476562
10.057,-68.1926040649414
10.0575,-68.37108612060547
10.058,-68.93240356445312
10.0585,-69.15533447265625
10.059,-69.22119140625
10.0595,-69.49091339111328
10.06,-70.087890625
10.0605,-70.17130279541016
10.061,-70.44974517822266
10.0615,-70.97635650634766
10.062,-71.24388122558594
10.0625,-71.45024871826172
10.063,-71.64517974853516
10.0635,-71.99932098388672
10.064,-72.20965576171875
10.0645,-72.75070190429688
10.065,-72.70623016357422
10.0655,-73.03462219238281
10.066,-73.45671844482422
10.0665,-73.61827087402344
10.067,-73.59819793701172
10.0675,-74.08633422851562
10.068,-74.37384033203125
10.0685,-74.79399108886719
10.069,-75.02745056152344
10.0695,-75.31732177734375
10.07,-75.32929229736328
10.0705,-75.60321044921875
10.071,-75.89559936523438
10.0715,-76.38015747070312
10.072,-76.47259521484375
10.0725,-76.8707046508789
10.073,-76.82913208007812
10.0735,-77.27764129638672
10.074,-77.61875915527344
10.0745,-77.69783782958984
10.075,-77.96149444580078
10.0755,-78.38584899902344
10.076,-78.65243530273438
10.0765,-78.84716033935547
10.077,-79.18622589111328
10.0775,-79.43093872070312
10.078,-79.78465270996094
10.0785,-80.1957015991211
10.079,-80.2435531616211
10.0795,-80.66134643554688
10.08,-81.03101348876953
10.0805,-81.15943145751953
10.081,-81.61116790771484
10.0815,-81.8290023803711
10.082,-82.21491241455078
10.0825,-82.3087387084961
10.083,-82.59537506103516
10.0835,-83.07923126220703
10.084,-83.05982208251953
10.0845,-83.54962158203125
10.085,-83.71812438964844
10.0855,-83.98516845703125
10.086,-84.28823852539062
10.0865,-84.54442596435547
10.087,-84.83699798583984
10.0875,-85.11502838134766
10.088,-85.03223419189453
10.0885,-85.56554412841797
10.089,-85.75811004638672
10.0895,-86.07546997070312
10.09,-86.3099365234375
10.0905,-86.49730682373047
10.091,-86.63398742675781
10.0915,-87.344482421875
10.092,-87.45781707763672
10.0925,-87.61705017089844
10.093,-87.78839111328125
10.0935,-88.22830963134766
10.094,-88.29598999023438
10.0945,-88.69388580322266
10.095,-89.10955047607422
10.0955,-89.48126983642578
10.096,-89.58075714111328
10.0965,-90.02821350097656
10.097,-90.32887268066406
10.0975,-90.56867218017578
10.098,-91.01514434814453
10.0985,-91.17852020263672
10.099,-91.70068359375
10.0995,-91.86824035644531
10.1,-92.29521179199219
