Frequency (GHz),Phase (deg)
10.0,-139.5343780517578
10.0005,-139.86968994140625
10.001,-139.88478088378906
10.0015,-140.09176635742188
10.002,-140.2318115234375
10.0025,-140.73699951171875
10.003,-140.72195434570312
10.0035,-140.84521484375
10.004,-141.0438690185547
10.0045,-141.34124755859375
10.005,-141.25888061523438
10.0055,-141.54539489746094
10.006,-141.68406677246094
10.0065,-141.94256591796875
10.007,-142.00498962402344
10.0075,-142.25460815429688
10.008,-142.33985900878906
10.0085,-142.5952606201172
10.009,-142.931640625
10.0095,-143.11178588867188
10.01,-143.3326873779297
10.0105,-143.4715576171875
10.011,-143.7335662841797
10.0115,-143.94625854492188
10.012,-144.2562255859375
10.0125,-144.5082244873047
10.013,-144.54559326171875
10.0135,-144.9212646484375
10.014,-145.1798553466797
10.0145,-145.48001098632812
10.015,-145.77557373046875
10.0155,-145.8832244873047
10.016,-146.1229248046875
10.0165,-146.37149047851562
10.017,-146.54132080078125
10.0175,-146.9002685546875
10.018,-147.04017639160156
10.0185,-147.3638916015625
10.019,-147.5823211669922
10.0195,-147.82106018066406
10.02,-148.00534057617188
10.0205,-148.18954467773438
10.021,-148.4697265625
10.0215,-148.53128051757812
10.022,-148.85255432128906
10.0225,-149.1221466064453
10.023,-149.24632263183594
10.0235,-149.43890380859375
10.024,-149.6565704345703
10.0245,-149.78024291992188
10.025,-150.0744171142578
10.0255,-150.12892150878906
10.026,-150.40008544921875
10.0265,-150.58737182617188
10.027,-150.84970092773438
10.0275,-151.11279296875
10.028,-151.31442260742188
10.0285,-151.5869140625
10.029,-151.7216796875
10.0295,-152.01231384277344
10.03,-152.2572021484375
10.0305,-152.4603271484375
10.031,-152.6802215576172
10.0315,-152.88987731933594
10.032,-153.0822296142578
10.0325,-153.32400512695312
10.033,-153.6472930908203
10.0335,-153.7390899658203
10.034,-154.15179443359375
10.0345,-154.24342346191406
10.035,-154.60888671875
10.0355,-154.72962951660156
10.036,-155.056884765625
10.0365,-155.36863708496094
10.037,-155.46311950683594
10.0375,-155.74017333984375
10.038,-155.8732452392578
10.0385,-156.11285400390625
10.039,-156.4196319580078
10.0395,-156.6435089111328
10.04,-156.68263244628906
10.0405,-157.100341796875
10.041,-157.20782470703125
10.0415,-157.4695281982422
10.042,-157.71334838867188
10.0425,-157.95864868164062
10.043,-158.13108825683594
10.0435,-158.4118194580078
10.044,-158.5931854248047
10.0445,-158.86732482910156
10.045,-159.06814575195312
10.0455,-159.1571502685547
10.046,-159.55801391601562
10.0465,-159.89599609375
10.047,-159.89584350585938
10.0475,-160.2060546875
10.048,-160.50863647460938
10.0485,-160.6281280517578
10.049,-160.78912353515625
10.0495,-161.11622619628906
10.05,-161.36312866210938
10.0505,-161.51724243164062
10.051,-161.7958221435547
10.0515,-162.10777282714844
10.052,-162.1995849609375
10.0525,-162.4844207763672
10.053,-162.6423797607422
10.0535,-162.941162109375
10.054,-163.13014221191406
10.0545,-163.35781860351562
10.055,-163.688720703125
10.0555,-163.8791961669922
10.056,-164.07969665527344
10.0565,-164.22540283203125
10.057,-164.5681610107422
10.0575,-164.7611083984375
10.058,-165.03390502929688
10.0585,-165.3648223876953
10.059,-165.62518310546875
10.0595,-165.80572509765625
10.06,-166.13084411621094
10.0605,-166.35922241210938
10.061,-166.6540069580078
10.0615,-166.87950134277344
10.062,-167.1959991455078
10.0625,-167.39974975585938
10.063,-167.65451049804688
10.0635,-167.7952880859375
10.064,-168.26092529296875
10.0645,-168.3922119140625
10.065,-168.57614135742188
10.0655,-168.87799072265625
10.066,-169.1197052001953
10.0665,-169.37771606445312
10.067,-169.36636352539062
10.0675,-169.67279052734375
10.068,-169.91184997558594
10.0685,-170.2002716064453
10.069,-170.46881103515625
10.0695,-170.60073852539062
10.07,-170.87400817871094
10.0705,-171.0395050048828
10.071,-171.2559814453125
10.0715,-171.69778442382812
10.072,-171.77406311035156
10.0725,-172.02561950683594
10.073,-172.19029235839844
10.0735,-172.47607421875
10.074,-172.7664794921875
10.0745,-172.96923828125
10.075,-173.12840270996094
10.0755,-173.4305877685547
10.076,-173.76644897460938
10.0765,-174.02638244628906
10.077,-174.22052001953125
10.0775,-174.57057189941406
10.078,-174.74655151367188
10.0785,-175.0748291015625
10.079,-175.41912841796875
10.0795,-175.56008911132812
10.08,-175.81143188476562
10.0805,-176.03147888183594
10.081,-176.4556884765625
10.0815,-176.50721740722656
10.082,-176.82254028320312
10.0825,-177.28390502929688
10.083,-177.3643035888672
10.0835,-177.75491333007812
10.084,-177.77804565429688
10.0845,-178.10662841796875
10.085,-178.37454223632812
10.0855,-178.5956573486328
10.086,-178.8034210205078
10.0865,-179.0204315185547
10.087,-179.3046875
10.0875,-179.38145446777344
10.088,-179.58448791503906
10.0885,-179.8786163330078
10.089,179.94520568847656
10.0895,179.72860717773438
10.09,179.4815673828125
10.0905,179.13832092285156
10.091,179.07493591308594
10.0915,178.7983856201172
10.092,178.5205078125
10.0925,178.2687530517578
10.093,178.1251983642578
10.0935,177.7102508544922
10.094,177.53073120117188
10.0945,177.41366577148438
10.095,176.978271484375
10.0955,176.7991180419922
10.096,176.5042266845703
10.0965,176.1699676513672
10.097,175.822021484375
10.0975,175.7206268310547
10.098,175.32847595214844
10.0985,175.18963623046875
10.099,174.79495239257812
10.0995,174.56842041015625
10.1,174.3378143310547
