Frequency (GHz),Phase (deg)
10.0,-51.95101547241211
10.0005,-52.34219741821289
10.001,-52.3582763671875
10.0015,-52.74947738647461
10.002,-52.95022201538086
10.0025,-53.27256774902344
10.003,-53.68773651123047
10.0035,-53.748313903808594
10.004,-53.885841369628906
10.0045,-54.30506134033203
10.005,-54.31401824951172
10.0055,-54.85826110839844
10.006,-54.8140869140625
10.0065,-55.55682373046875
10.007,-55.749576568603516
10.0075,-56.00995635986328
10.008,-56.17339324951172
10.0085,-56.382205963134766
10.009,-56.8437614440918
10.0095,-56.97399139404297
10.01,-56.97167205810547
10.0105,-57.76778793334961
10.011,-58.0240364074707
10.0115,-58.142826080322266
10.012,-58.552467346191406
10.0125,-59.04542922973633
10.013,-59.55842971801758
10.0135,-59.45245361328125
10.014,-59.601009368896484
10.0145,-60.47805404663086
10.015,-61.06545639038086
10.0155,-61.17579650878906
10.016,-61.494537353515625
10.0165,-61.58735656738281
10.017,-61.69214630126953
10.0175,-62.31005859375
10.018,-62.473228454589844
10.0185,-63.322265625
10.019,-63.07780075073242
10.0195,-63.59651184082031
10.02,-63.722938537597656
10.0205,-64.01985168457031
10.021,-64.75748443603516
10.0215,-64.71585083007812
10.022,-65.0791244506836
10.0225,-65.52279663085938
10.023,-65.52257537841797
10.0235,-65.95050811767578
10.024,-66.0569839477539
10.0245,-66.59848022460938
10.025,-66.97718048095703
10.0255,-67.29010009765625
10.026,-67.33479309082031
10.0265,-67.93257904052734
10.027,-67.9745101928711
10.0275,-68.34330749511719
10.028,-68.45491790771484
10.0285,-68.803955078125
10.029,-69.27754211425781
10.0295,-69.53006744384766
10.03,-70.04281616210938
10.0305,-70.31398010253906
10.031,-70.64260864257812
10.0315,-70.8534164428711
10.032,-71.1353530883789
10.0325,-71.35791778564453
10.033,-71.61957550048828
10.0335,-71.94660186767578
10.034,-72.03964233398438
10.0345,-72.60857391357422
10.035,-73.09181213378906
10.0355,-73.56675720214844
10.036,-73.5569076538086
10.0365,-74.05238342285156
10.037,-74.55419921875
10.0375,-74.5627670288086
10.038,-75.08435821533203
10.0385,-75.27980041503906
10.039,-75.67939758300781
10.0395,-75.8722915649414
10.04,-76.03755950927734
10.0405,-76.65182495117188
10.041,-76.81074523925781
10.0415,-76.79023742675781
10.042,-77.56489562988281
10.0425,-77.8923568725586
10.043,-77.81063079833984
10.0435,-78.3076400756836
10.044,-78.51856994628906
10.0445,-78.81610107421875
10.045,-79.42926788330078
10.0455,-79.46858215332031
10.046,-79.91867065429688
10.0465,-80.41205596923828
10.047,-80.55490112304688
10.0475,-80.76752471923828
10.048,-81.3261947631836
10.0485,-81.6556625366211
10.049,-81.84516906738281
10.0495,-82.02935028076172
10.05,-82.55882263183594
10.0505,-82.77960205078125
10.051,-83.05482482910156
10.0515,-83.70588684082031
10.052,-83.79624938964844
10.0525,-83.90191650390625
10.053,-84.44456481933594
10.0535,-84.65069580078125
10.054,-84.75798034667969
10.0545,-85.23184967041016
10.055,-85.65914916992188
10.0555,-86.39694213867188
10.056,-86.58538055419922
10.0565,-86.26067352294922
10.057,-86.89139556884766
10.0575,-87.22386932373047
10.058,-87.43938446044922
10.0585,-88.00498962402344
10.059,-88.14437103271484
10.0595,-88.55475616455078
10.06,-89.29487609863281
10.0605,-89.25963592529297
10.061,-89.83232879638672
10.0615,-90.07257080078125
10.062,-90.11146545410156
10.0625,-90.56404113769531
10.063,-91.21453094482422
10.0635,-91.21968078613281
10.064,-91.66928100585938
10.0645,-92.06951904296875
10.065,-92.40727233886719
10.0655,-92.77106475830078
10.066,-92.94031524658203
10.0665,-93.28297424316406
10.067,-93.49852752685547
10.0675,-93.75443267822266
10.068,-94.00318908691406
10.0685,-94.65054321289062
10.069,-95.05244445800781
10.0695,-95.14241027832031
10.07,-95.29939270019531
10.0705,-95.68170928955078
10.071,-96.05880737304688
10.0715,-96.63621520996094
10.072,-96.48841857910156
10.0725,-96.95074462890625
10.073,-97.69918060302734
10.0735,-97.4837875366211
10.074,-97.83172607421875
10.0745,-98.06782531738281
10.075,-98.70059967041016
10.0755,-99.02962493896484
10.076,-98.98443603515625
10.0765,-99.57518005371094
10.077,-99.8302993774414
10.0775,-100.25126647949219
10.078,-100.78367614746094
10.0785,-101.23395538330078
10.079,-101.46562957763672
10.0795,-101.1978759765625
10.08,-102.03765869140625
10.0805,-102.41311645507812
10.081,-102.74884796142578
10.0815,-103.07671356201172
10.082,-103.70783996582031
10.0825,-103.5830307006836
10.083,-104.17534637451172
10.0835,-104.61149597167969
10.084,-104.66364288330078
10.0845,-105.20237731933594
10.085,-105.3340072631836
10.0855,-105.79161071777344
10.086,-105.89494323730469
10.0865,-106.5477294921875
10.087,-106.54866027832031
10.0875,-106.86747741699219
10.088,-107.17547607421875
10.0885,-107.33332824707031
10.089,-107.75582885742188
10.0895,-108.0218505859375
10.09,-108.25188446044922
10.0905,-108.62893676757812
10.091,-108.9786605834961
10.0915,-109.08226013183594
10.092,-109.66636657714844
10.0925,-109.96255493164062
10.093,-110.20899200439453
10.0935,-110.67444610595703
10.094,-111.02086639404297
10.0945,-110.94235229492188
10.095,-111.85104370117188
10.0955,-111.94689178466797
10.096,-112.41962432861328
10.0965,-112.91561889648438
10.097,-112.9638442993164
10.0975,-113.47538757324219
10.098,-113.76644897460938
10.0985,-114.03705596923828
10.099,-114.50084686279297
10.0995,-114.72315979003906
10.1,-115.06265258789062
