Frequency (GHz),Phase (deg)
10.0,-152.28358459472656
10.0005,-152.22500610351562
10.001,-152.84226989746094
10.0015,-152.9263916015625
10.002,-153.18267822265625
10.0025,-153.63389587402344
10.003,-153.45848083496094
10.0035,-153.84539794921875
10.004,-153.93812561035156
10.0045,-154.19247436523438
10.005,-154.1573486328125
10.0055,-154.49270629882812
10.006,-154.6143341064453
10.0065,-154.91473388671875
10.007,-154.96116638183594
10.0075,-155.208740234375
10.008,-155.4076690673828
10.0085,-155.74856567382812
10.009,-155.86244201660156
10.0095,-156.24371337890625
10.01,-156.41175842285156
10.0105,-156.6103973388672
10.011,-156.90719604492188
10.0115,-157.17584228515625
10.012,-157.29107666015625
10.0125,-157.69647216796875
10.013,-157.85369873046875
10.0135,-158.15591430664062
10.014,-158.40994262695312
10.0145,-158.91567993164062
10.015,-158.95321655273438
10.0155,-159.47415161132812
10.016,-159.50086975097656
10.0165,-159.7464141845703
10.017,-159.9709930419922
10.0175,-160.19046020507812
10.018,-160.53587341308594
10.0185,-160.83624267578125
10.019,-160.94302368164062
10.0195,-161.4292755126953
10.02,-161.47491455078125
10.0205,-161.71339416503906
10.021,-162.02821350097656
10.0215,-162.07376098632812
10.022,-162.46421813964844
10.0225,-162.8922576904297
10.023,-162.9637451171875
10.0235,-162.98184204101562
10.024,-163.19102478027344
10.0245,-163.63780212402344
10.025,-163.78524780273438
10.0255,-163.82350158691406
10.026,-164.33450317382812
10.0265,-164.35015869140625
10.027,-164.65451049804688
10.0275,-164.83880615234375
10.028,-165.2428741455078
10.0285,-165.57391357421875
10.029,-165.5017547607422
10.0295,-165.92588806152344
10.03,-166.2340087890625
10.0305,-166.35011291503906
10.031,-166.592041015625
10.0315,-166.9700164794922
10.032,-167.3834228515625
10.0325,-167.49609375
10.033,-167.68994140625
10.0335,-168.0855255126953
10.034,-168.177734375
10.0345,-168.5708465576172
10.035,-168.73512268066406
10.0355,-169.20005798339844
10.036,-169.36427307128906
10.0365,-169.6444549560547
10.037,-169.8534698486328
10.0375,-169.9360809326172
10.038,-170.35853576660156
10.0385,-170.7206268310547
10.039,-170.8218994140625
10.0395,-170.9872283935547
10.04,-171.29013061523438
10.0405,-171.55294799804688
10.041,-171.87364196777344
10.0415,-171.9554901123047
10.042,-172.2646484375
10.0425,-172.6412811279297
10.043,-172.7537384033203
10.0435,-173.0323486328125
10.044,-173.2313995361328
10.0445,-173.61685180664062
10.045,-173.85047912597656
10.0455,-173.976806640625
10.046,-174.4222869873047
10.0465,-174.7656707763672
10.047,-174.71981811523438
10.0475,-175.06085205078125
10.048,-175.32235717773438
10.0485,-175.711181640625
10.049,-175.759033203125
10.0495,-176.26632690429688
10.05,-176.48556518554688
10.0505,-176.67001342773438
10.051,-176.89651489257812
10.0515,-177.2708282470703
10.052,-177.56568908691406
10.0525,-177.74684143066406
10.053,-177.9779815673828
10.0535,-178.12542724609375
10.054,-178.51173400878906
10.0545,-178.60243225097656
10.055,-179.08799743652344
10.0555,-179.34420776367188
10.056,-179.41976928710938
10.0565,-179.6905517578125
10.057,179.98373413085938
10.0575,179.63934326171875
10.058,179.70579528808594
10.0585,179.09237670898438
10.059,178.93460083007812
10.0595,178.6375732421875
10.06,178.35533142089844
10.0605,177.97726440429688
10.061,177.84188842773438
10.0615,177.57644653320312
10.062,177.305419921875
10.0625,177.13815307617188
10.063,176.6591339111328
10.0635,176.53021240234375
10.064,175.94683837890625
10.0645,175.81993103027344
10.065,175.84678649902344
10.0655,175.36236572265625
10.066,174.9726104736328
10.0665,174.85365295410156
10.067,174.75241088867188
10.0675,174.43629455566406
10.068,174.12246704101562
10.0685,173.9223175048828
10.069,173.56011962890625
10.0695,173.38583374023438
10.07,173.24266052246094
10.0705,172.90011596679688
10.071,172.593505859375
10.0715,172.2110137939453
10.072,172.09454345703125
10.0725,171.81832885742188
10.073,171.70974731445312
10.0735,171.40249633789062
10.074,171.02244567871094
10.0745,170.82778930664062
10.075,170.62286376953125
10.0755,170.32794189453125
10.076,170.05860900878906
10.0765,169.64688110351562
10.077,169.38938903808594
10.0775,169.15283203125
10.078,168.83880615234375
10.0785,168.56121826171875
10.079,168.28819274902344
10.0795,167.77264404296875
10.08,167.7603302001953
10.0805,167.3504180908203
10.081,167.03634643554688
10.0815,166.71287536621094
10.082,166.5806427001953
10.0825,166.2109375
10.083,166.03460693359375
10.0835,165.701904296875
10.084,165.49618530273438
10.0845,165.1707000732422
10.085,164.86224365234375
10.0855,164.71072387695312
10.086,164.3921356201172
10.0865,164.22596740722656
10.087,163.96902465820312
10.0875,163.6429443359375
10.088,163.52682495117188
10.0885,163.19618225097656
10.089,163.05410766601562
10.0895,162.686279296875
10.09,162.52415466308594
10.0905,162.0658721923828
10.091,162.0597381591797
10.0915,161.623046875
10.092,161.29454040527344
10.0925,161.14230346679688
10.093,160.83746337890625
10.0935,160.69566345214844
10.094,160.3177947998047
10.0945,160.023193359375
10.095,159.7194366455078
10.0955,159.37615966796875
10.096,158.98782348632812
10.0965,158.98562622070312
10.097,158.55209350585938
10.0975,158.2765350341797
10.098,157.84352111816406
10.0985,157.795654296875
10.099,157.2984161376953
10.0995,157.06289672851562
10.1,156.8387451171875
