Frequency (GHz),Phase (deg)
10.0,-46.61659240722656
10.0005,-46.87202453613281
10.001,-47.144195556640625
10.0015,-47.401451110839844
10.002,-47.78958511352539
10.0025,-48.08082962036133
10.003,-48.299591064453125
10.0035,-48.87348937988281
10.004,-49.26223373413086
10.0045,-49.48255920410156
10.005,-49.761043548583984
10.0055,-50.33935546875
10.006,-50.864253997802734
10.0065,-51.076148986816406
10.007,-51.80188751220703
10.0075,-52.19485092163086
10.008,-52.64496994018555
10.0085,-53.085205078125
10.009,-53.413631439208984
10.0095,-53.654502868652344
10.01,-54.5466194152832
10.0105,-54.910091400146484
10.011,-55.58088684082031
10.0115,-55.67961883544922
10.012,-56.18821716308594
10.0125,-56.81045913696289
10.013,-56.88620376586914
10.0135,-57.34788131713867
10.014,-57.699790954589844
10.0145,-58.04774856567383
10.015,-58.30314254760742
10.0155,-58.634300231933594
10.016,-58.7652587890625
10.0165,-59.30923080444336
10.017,-59.32463073730469
10.0175,-59.4031867980957
10.018,-59.79105758666992
10.0185,-59.73636245727539
10.019,-60.10262680053711
10.0195,-59.865352630615234
10.02,-60.18937683105469
10.0205,-60.28691864013672
10.021,-60.477867126464844
10.0215,-60.86973190307617
10.022,-60.95859146118164
10.0225,-60.873104095458984
10.023,-61.26026153564453
10.0235,-61.55071258544922
10.024,-61.7802848815918
10.0245,-61.81401824951172
10.025,-62.50642013549805
10.0255,-62.65382385253906
10.026,-62.63414764404297
10.0265,-63.15119171142578
10.027,-63.55768966674805
10.0275,-63.654850006103516
10.028,-64.12989807128906
10.0285,-64.48384094238281
10.029,-64.88587951660156
10.0295,-65.16877746582031
10.03,-65.47972869873047
10.0305,-66.14423370361328
10.031,-66.41141510009766
10.0315,-66.69903564453125
10.032,-67.03226470947266
10.0325,-67.74327087402344
10.033,-68.00704193115234
10.0335,-68.43437957763672
10.034,-69.01856994628906
10.0345,-69.31840515136719
10.035,-69.71070098876953
10.0355,-70.17724609375
10.036,-70.42579650878906
10.0365,-70.81385803222656
10.037,-71.11636352539062
10.0375,-71.46499633789062
10.038,-71.64665222167969
10.0385,-71.89557647705078
10.039,-72.0035171508789
10.0395,-72.34386444091797
10.04,-72.52955627441406
10.0405,-72.41913604736328
10.041,-72.52706909179688
10.0415,-73.07275390625
10.042,-73.30338287353516
10.0425,-73.33531951904297
10.043,-73.54258728027344
10.0435,-73.51676177978516
10.044,-73.5829086303711
10.0445,-74.35967254638672
10.045,-74.03258514404297
10.0455,-74.17638397216797
10.046,-74.37403106689453
10.0465,-74.63493347167969
10.047,-74.975341796875
10.0475,-75.13451385498047
10.048,-75.23357391357422
10.0485,-75.66407775878906
10.049,-75.90888214111328
10.0495,-76.29547882080078
10.05,-76.43417358398438
10.0505,-76.99771118164062
10.051,-77.43793487548828
10.0515,-77.72422790527344
10.052,-78.06198120117188
10.0525,-78.33380126953125
10.053,-78.71774291992188
10.0535,-79.27249908447266
10.054,-79.79419708251953
10.0545,-80.245361328125
10.055,-80.73110961914062
10.0555,-81.29753875732422
10.056,-81.77814483642578
10.0565,-82.50068664550781
10.057,-82.90682983398438
10.0575,-83.25093841552734
10.058,-83.8049545288086
10.0585,-84.30652618408203
10.059,-84.57526397705078
10.0595,-85.16377258300781
10.06,-85.81205749511719
10.0605,-86.1587905883789
10.061,-86.35234832763672
10.0615,-86.64533996582031
10.062,-87.02821350097656
10.0625,-87.4093246459961
10.063,-87.71334838867188
10.0635,-87.82795715332031
10.064,-88.23619842529297
10.0645,-88.28598022460938
10.065,-88.5318832397461
10.0655,-88.54798126220703
10.066,-88.66468811035156
10.0665,-88.80025482177734
10.067,-89.03694915771484
10.0675,-89.15254974365234
10.068,-89.20635223388672
10.0685,-89.27410125732422
10.069,-89.38472747802734
10.0695,-89.58049011230469
10.07,-89.9286880493164
10.0705,-89.86846160888672
10.071,-90.08456420898438
10.0715,-90.08611297607422
10.072,-90.50662231445312
10.0725,-90.6595458984375
10.073,-90.90507507324219
10.0735,-90.98612213134766
10.074,-91.06777954101562
10.0745,-91.69673156738281
10.075,-91.69943237304688
10.0755,-92.43126678466797
10.076,-92.40074157714844
10.0765,-92.84346771240234
10.077,-93.24442291259766
10.0775,-93.57276153564453
10.078,-93.90065002441406
10.0785,-94.2204818725586
10.079,-94.71923065185547
10.0795,-95.185791015625
10.08,-95.58815002441406
10.0805,-95.90083312988281
10.081,-96.1502456665039
10.0815,-96.81019592285156
10.082,-97.3880844116211
10.0825,-98.0221176147461
10.083,-98.56140899658203
10.0835,-98.91902923583984
10.084,-99.2026596069336
10.0845,-99.79336547851562
10.085,-100.3253402709961
10.0855,-100.66498565673828
10.086,-101.0904769897461
10.0865,-101.50700378417969
10.087,-101.93580627441406
10.0875,-102.22816467285156
10.088,-102.80863952636719
10.0885,-103.24373626708984
10.089,-103.68708801269531
10.0895,-103.78608703613281
10.09,-103.97325134277344
10.0905,-104.19924926757812
10.091,-104.45709228515625
10.0915,-104.90525817871094
10.092,-105.00518035888672
10.0925,-105.41583251953125
10.093,-105.6275634765625
10.0935,-105.73603057861328
10.094,-105.89469909667969
10.0945,-106.29431915283203
10.095,-106.43011474609375
10.0955,-106.79767608642578
10.096,-106.89347076416016
10.0965,-107.08516693115234
10.097,-107.29011535644531
10.0975,-107.28986358642578
10.098,-107.77436828613281
10.0985,-108.13887023925781
10.099,-108.14960479736328
10.0995,-108.3899917602539
10.1,-109.0356216430664
